customer_tweet_id,customer_author_id,customer_created_at,customer_text,brand_tweet_id,brand_created_at,brand_response
2380731,685968,Tue Nov 14 08:45:48 +0000 2017,@GloCare 09056870603 ibeju lekki Adeba lekki-epe expressway,2380733,Tue Nov 14 10:39:37 +0000 2017,@685968 We apologize. We are aware of the issue and the network engineers are working to resolve it. Kindly bear with us. EE
1966092,342591,Tue Oct 31 12:28:28 +0000 2017,@GloCare 023 179 6436,1966093,Tue Oct 31 13:01:05 +0000 2017,@342591 Please confirm your location? SO
20372,120453,Wed Nov 01 05:42:40 +0000 2017,"@GloCare 08073575706, behind costom office Federal Lowcost Northbank Makurdi Benue State. We ll be happy if this is fixed ASAP thnx.",20373,Wed Nov 01 06:39:16 +0000 2017,"@120453 Good morning, we empathize. However, you don't have an active data plan. Please dial *777# to subscribe and connect. SO"
228170,170400,Thu Nov 02 09:09:36 +0000 2017,"@GloCare I got a message that I should dial x100x6x1#,hope it wouldn't affect my package of #2500 for 10G data?",228168,Thu Nov 02 09:39:22 +0000 2017,"@170400 Morning Johnson, may we know if you intend to migrate to Gbam Extra package?  TT"
1686984,512329,Tue Nov 07 09:24:01 +0000 2017,"@GloCare New Bussa Kainji Dam Niger state ,09050500533",1686986,Tue Nov 07 14:01:02 +0000 2017,"@512329 We apologize for the inconvenience, our engineers are working on the issue.Kindly bear with us. Thank you.AP"
2121921,456319,Wed Nov 08 10:31:42 +0000 2017,What are the requirements for retrieving a lost sim @GloCare,2121920,Wed Nov 08 11:17:34 +0000 2017,"@456319 Visit any Gloworld/Glo zone outlet with a valid means of ID, at least N100, the sim pack or affidavit and 5 frequently dialed numbers. GA"
163952,153952,Fri Nov 24 19:40:04 +0000 2017,"@GloCare 09056699203, the closest landmark is Royal glory hotel, kasmo area, Osogbo, Osun State, huwei honor 6, pls boost your browsing network,",163950,Fri Nov 24 19:41:38 +0000 2017,"@153952 Hello, we apologize. We are aware of the issue and the network engineers are working to resolve it. Kindly bear with us. TT"
2651015,255855,Sun Nov 19 07:27:40 +0000 2017,@GloCare Oshodi isolo LGA,2651014,Sun Nov 19 07:40:14 +0000 2017,"@255855 We apologize. Please confirm the error message, issue duration and device type for assistance? DA"
1535456,476124,Sat Nov 04 06:02:16 +0000 2017,"@GloCare Oban, Calabar. 08053530355",1535464,Sat Nov 04 06:37:13 +0000 2017,"@476124 Kindly provide your  error message, exact location with landmarks at Oban,alternate number, issue duration and device type for assistance TT"
1535457,476124,Sat Nov 04 20:25:38 +0000 2017,"@GloCare Oban, Calabar. 08053530355",1535465,Sun Nov 05 05:30:35 +0000 2017,@476124 Good morning. Please update us real time as we were informed that the issue has been treated. ^GM
2651210,747756,Sat Nov 18 09:45:10 +0000 2017,@GloCare Tried dt too buh still not coming up.......,2651209,Sat Nov 18 09:51:49 +0000 2017,@747756 May we know your location? DA
2443697,700706,Wed Nov 15 15:16:52 +0000 2017,"@GloCare @700705 @117627 Bukuru, Jos. Loss of signal for &gt;6 hours. Tafawa Balewa, Jos. Loss of Internet service. This happens on a daily actually.",2443699,Wed Nov 15 16:02:47 +0000 2017,"@700706 @700705 @117627 Sincere apologies. kindly provide your number, device type, exact location with landmark, error message, signal you can see and alternate number. AP"
1183742,398346,Fri Nov 03 23:50:14 +0000 2017,@398347 @GloCare @122461 I hope the engrs will act fast or else,1183744,Sat Nov 04 04:12:23 +0000 2017,"@398346 @398347 @122461 We apologize,we are aware of the issue and it's being worked on. Kindly exercise patience, it will be resolved soon . AP"
851497,140961,Sat Nov 04 06:05:40 +0000 2017,@GloCare @322270 @63303 Poor reception,851496,Sat Nov 04 06:37:50 +0000 2017,"@140961 @322270 @63303 orning, kindly provide your number, error message, exact location with landmarks, issue duration and device type for assistance. TT"
388783,207995,Mon Oct 09 15:04:31 +0000 2017,@GloCare  123 isn't going either.😥😥,388784,Mon Oct 09 15:47:19 +0000 2017,@207995 Please provide your mobile number and the recharge card serial number for checks.  TT
1966089,342591,Tue Oct 31 11:19:41 +0000 2017,@GloCare 023 179 6436 huawei g power..my internet hasn't worked in like a month,1966091,Tue Oct 31 12:10:05 +0000 2017,@342591 Please confirm your number? SO
533485,243574,Sat Dec 02 11:22:07 +0000 2017,@GloCare 07035532581 infinix hot4 lite agbowo Ibadan,533484,Sat Dec 02 11:34:39 +0000 2017,@243574 Kindly describe the exact difficulty you are experiencing. ET.
2443711,700709,Wed Nov 15 14:08:04 +0000 2017,"@GloCare @255855 Abeg forget this @GloCare pple, by the time u get to their Glo outlet they ask you to provide police extract, court affidavit ,passport and N1000",2443712,Wed Nov 15 15:39:13 +0000 2017,"@700709 @255855 To replace/retrieve your SIM, you need to visit any Gloworld outlet with a valid means of identification, at least N100 and the sim pack,with 5 frequently dialed numbers.If SIM pack is unavailable, an affidavit attesting to the ownership and loss of the SIM must be provided. AP"
1124811,385223,Tue Oct 24 08:53:30 +0000 2017,@GloCare I have and got a mag: Request for FULL DND received &amp; will be effective within 24hours. What does that mean? Explanation needed. Rgds.,1124812,Tue Oct 24 08:54:32 +0000 2017,@385223 DND means Do Not Disturb ~ OO
670046,279817,Thu Nov 23 08:16:01 +0000 2017,@GloCare u ppl are ignoring me abi? 🤔🤔,670048,Thu Nov 23 10:17:32 +0000 2017,@279817 We sincerely apologize for the inconvenience. We are currently carrying out an upgrade.We implore you to please bear with us as soon we would be able to assist you. Kindly try again later. GA
2163261,494251,Thu Nov 09 09:05:41 +0000 2017,@GloCare same promise for abt 2weeks nw.itz affectin biz and subscriptn numba is goin.itz getting unbearable,2163263,Thu Nov 09 10:55:52 +0000 2017,@494251 Please bear with us. We are on it. UO
2156632,633585,Sun Nov 12 17:03:31 +0000 2017,"@GloCare lekki gardens phase 1, sangotedo, lagos",2156633,Sun Nov 12 17:07:34 +0000 2017,@633585 We do apologize about that. Work is ongoing to restore network. Kindly bear with us. CA
1917354,241944,Wed Nov 08 13:40:29 +0000 2017,@GloCare I have recharge but can't access my bonuses. Why?,1917355,Wed Nov 08 13:57:20 +0000 2017,@241944 Kindly dial #122*35# to check it. AP
670042,279817,Thu Nov 23 06:32:17 +0000 2017,"@GloCare hey,i need help with my subscription...keeps redirecting me to dial *777# to knw more about data plans",670045,Thu Nov 23 09:12:56 +0000 2017,@279817 We sincerely apologize for the inconvenience. We are currently carrying out an upgrade.We implore you to please bear with us as soon we would be able to assist you. Kindly try again later. GA
1118436,133548,Sat Oct 14 10:21:29 +0000 2017,@GloCare 08057941002 Samsung Galaxy s5 mini,1118435,Sat Oct 14 10:27:42 +0000 2017,"@133548 Sorry, no active data plan on the line. Please dial *777# to select preferred plan. Thank you. SO"
684270,283312,Sun Nov 26 15:47:36 +0000 2017,@GloCare GIONEE A1,684271,Sun Nov 26 18:05:29 +0000 2017,"@283312 We apologize for the inconvenience, our engineers are working on the issue.Kindly bear with us. Thank you.AP"
2242951,653893,Fri Nov 10 20:46:56 +0000 2017,@GloCare... It's been 7 days now that glo haven't been browsing at FUTMINNA GK campus neighborhood. Frustrating.,2242950,Fri Nov 10 21:48:28 +0000 2017,@653893 We sincerely apologize for the inconvenience. The issue with your location is being worked on. We implore you to please bear with us. GA
793274,307683,Thu Oct 12 14:01:09 +0000 2017,"@GloCare Apn-gloflat, username - flat, password - flat, my 08078357080",793277,Thu Oct 12 18:31:50 +0000 2017,"@307683 We apologize, Thank you for your patience. Please confirm the service status.  UO."
883415,329777,Fri Oct 20 19:30:02 +0000 2017,@GloCare but one things remains. I am a victim of unsolicited deductions. Please deactivate all deductions on 0815699716,883416,Fri Oct 20 19:35:00 +0000 2017,"@329777 Good evening, we empathize, number not correct. Please dial 777*# to know number. SG"
2616177,739474,Fri Nov 17 17:26:01 +0000 2017,"@GloCare Location: Ibadan, in Ibadan north east LG ( agugu area), 09058827655",2616178,Fri Nov 17 18:24:50 +0000 2017,@739474 Your complaint has been forwarded for resolution. Kindly exercise some patience while we work on it. CA
2146010,523891,Thu Oct 19 08:22:50 +0000 2017,Dear @GloCare why am I still getting messages from 8888 after I've fully activated DND? Kilode Gan sef😠,2146009,Thu Oct 19 08:55:51 +0000 2017,@523891 Good morning. Kindly text STOP to 8888 or provide your number for necessary assistance. Thank you. FA
209853,165648,Wed Oct 04 12:43:34 +0000 2017,@GloCare I am sincerely disappointed in glo customer service. Would I have lied on that? Even your colleague earlier confirmed it. Check chat history,209855,Wed Oct 04 15:30:34 +0000 2017,"@165648 Hello Julius,  Due to system upgrade, we apologize we are not be able to run a check at this time. Kindly exercise some patience. UO"
2486796,280414,Wed Nov 15 16:55:30 +0000 2017,"@GloCare I have, still doesn't receive messages. What next now",2486797,Wed Nov 15 17:00:42 +0000 2017,"@280414 Sincere apologies. kindly provide your device type, exact location with landmark, error message, signal you can see and alternate number. AP"
49737,127131,Wed Nov 01 13:34:56 +0000 2017,@GloCare It's high time you pple should introduce social bundles/plan...,49736,Wed Nov 01 16:56:47 +0000 2017,"@127131 Hello Yemi, We will notify the management of your request.Thank you  UO."
138739,147265,Fri Nov 24 14:25:36 +0000 2017,@GloCare Ojo Local Government Area Lagos,138740,Fri Nov 24 15:24:16 +0000 2017,"@147265 Evening ALOOMA, 4G network is available at the location. Please call 4000 help desk for troubleshooting assistance.  TT"
134239,146233,Fri Nov 24 08:37:55 +0000 2017,"@airtel_care @GloCare Pls what is the cheapest data u have because all like other networks like glo, have 1000 for 3.5gb",134240,Fri Nov 24 10:26:01 +0000 2017,@146233 Please visit https://t.co/GvxBuIxUZL to see our new plan list. UO
2330536,141397,Sun Nov 12 12:50:39 +0000 2017,"@GloCare I thought glo infinito, which I'm currently on, also enjoys the 200% bonus? When did that stop?",2330534,Sun Nov 12 13:21:40 +0000 2017,"@141397 No please. Bumpa package enjoys 200 % bonus on every recharge,from N100 and above. CA"
1553142,480541,Fri Mar 10 17:24:21 +0000 2017,@GloCare I wish to why I was deactivated from using the *200# package. I never knew when I stopped from using it,1553141,Fri Mar 10 19:13:04 +0000 2017,@480541 Kindly provide your phone number for checks Thank you for your patience. UO.
1567408,483717,Sat Nov 04 16:06:19 +0000 2017,"@GloCare Tecno phantom z, Acer E39, iPad apple, my Glo bolt modem, gioneee M6",1567410,Sat Nov 04 16:51:15 +0000 2017,"@483717 We apologize , Your complaint will be escalated ,  Kindly be patient.Thank you.EE"
1825281,233517,Sun Nov 26 07:52:03 +0000 2017,"@GloCare Is thoroughly looked into and resolve with my airtime refunded. Aside that, it was nice doing business with you people. My word!",1825283,Sun Nov 26 07:57:06 +0000 2017,"@233517 Hello Kenneth, deduction was for recovery of borrowed. You still have outstanding of N240 to clear. Thank you. SO"
2933838,232567,Wed Nov 29 10:00:48 +0000 2017,@GloCare Despite the screenshot?,2933840,Wed Nov 29 12:31:32 +0000 2017,@232567 Kindly check the mobile number provided and revert. Thank you.  TT
381882,206556,Tue Oct 10 17:14:56 +0000 2017,@GloCare Tnx for d concern but u guys have fixed it,381884,Tue Oct 10 17:28:44 +0000 2017,@206556 Thank you for the feedback. Stay Unlimited!  TT
1400362,445606,Sat Oct 28 21:25:17 +0000 2017,"@GloCare Alamu strt, alimosho LGA, 4 days nw, 08124472856",1400364,Sun Oct 29 11:36:01 +0000 2017,@445606 We apologize for any inconvenience you may have experienced.The complaint has been escalated. Thank you. UO.
209546,165602,Fri Oct 06 13:24:45 +0000 2017,@GloCare Yet to receive my N100. Pls refund!,209548,Fri Oct 06 14:27:28 +0000 2017,"@165602 Hello Folashade, we apologize for the delay experienced. Work is in progress. Please bear with us. Thank you. SO"
347136,198670,Sat Oct 07 18:09:41 +0000 2017,"@GloCare i went to ur office to change my sim to Nano sim, after presenting my sim n idcard, d lady there said I mst bring an affidavit",347135,Sun Oct 08 04:22:33 +0000 2017,@198670 You will need an affidavit in place of the items you cannot provide for the replacement. ET
2178933,451036,Thu Nov 09 16:05:17 +0000 2017,@GloCare Nope it brings out a Glo bolt interface,2178932,Thu Nov 09 16:29:50 +0000 2017,@451036 Kindly call 444 or send a mail to __email__  for assistance. Thank you. AP
28337,122205,Wed Nov 01 21:04:48 +0000 2017,"@GloCare No browsing network for us here, and our data subscription is always like a waste.. 
U can carry out a survey on this.. Form itoki to ifo",28338,Thu Nov 02 07:01:56 +0000 2017,"@122205 Morning Vicky, kindly provide your number, error message, exact location with landmarks, issue duration and device type for assistance. TT"
20402,120456,Tue Oct 31 18:41:52 +0000 2017,@GloCare *123*pin#,20401,Tue Oct 31 19:03:56 +0000 2017,@120456 We apologize. Please provide card serial number. UO
2330303,674684,Mon Nov 13 12:40:31 +0000 2017,"@GloCare 08119242743,no network  bars atall,and went it comes up,i can't mk calls not even browse  wit it, Ajah, Lagos, Moba town etiosa lga",2330322,Mon Nov 13 14:11:57 +0000 2017,"@674684 Hello, we apologize. We are aware of the issue and the network engineers are working to resolve it. Kindly bear with us. DA"
2163262,494251,Thu Nov 09 06:05:19 +0000 2017,@GloCare dis network probz still persist in alagbado n u guyz don't appear to b concerned 4 abt 2wks nw.itz sad.08059189956,2163260,Thu Nov 09 08:59:54 +0000 2017,"@494251 Hello Oluyinka, we apologize for the inconvenience, our engineers are working on the issue. Thank you. UO."
9102,117624,Wed Nov 01 13:28:55 +0000 2017,@GloCare @117628 @117625 @117626 @117627 @48760 @53205 @7476 Hope authorities can see the mode of operation of GLO network. I am not surprised at all but I believed the regulating authorities is noting,9105,Wed Nov 01 16:42:30 +0000 2017,@117624 We apologize for any inconvenience you may have experienced.The complaint has been escalated. Thank you. UO.
107442,139865,Thu Nov 23 17:47:32 +0000 2017,@GloCare I hope the charge rate won't be much,107440,Thu Nov 23 18:54:45 +0000 2017,@139865 You will be  charged 1naira per Mb . Thank you. AP
2945949,813733,Wed Nov 29 14:26:19 +0000 2017,"@GloCare that Streaming #YouTube video from 1am-5:30am is it still on ?
Because I always buy data of #2.5k",2945948,Wed Nov 29 14:50:25 +0000 2017,@813733 yes it is still on ~ OO
320796,192431,Sun Oct 08 07:06:05 +0000 2017,@GloCare @192430 What of tecnoY2?,320797,Sun Oct 08 07:13:38 +0000 2017,@192431 @192430 Kindly send 4G to 400 to check the device compatibility to Glo 4G network. Thank you. TT
700256,194425,Thu Nov 23 12:41:45 +0000 2017,@153129 my dear friend.. i dont have issues here i am enjoying the data. @GloCare will help you out. make u no vex.,700255,Thu Nov 23 16:27:55 +0000 2017,"@194425 @153129 Good evening, thank you. AP"
296363,186582,Tue Oct 10 10:06:25 +0000 2017,@GloCare Why am I charged for airtime not used?,296364,Tue Oct 10 12:49:20 +0000 2017,"@186582 Afternoon Ogwu, once the credit is borrowed the system will charge you appropriately.  TT"
596140,261268,Tue Nov 28 19:29:06 +0000 2017,"@GloCare Ifetedo, Ife-South LGA",596138,Tue Nov 28 19:35:58 +0000 2017,@261268 May we know how long this has been?as well as have your phone number? ^GM
2542159,722777,Thu Nov 16 12:17:43 +0000 2017,@GloCare I hope you attend to this situation with urgency..,2542158,Thu Nov 16 12:25:26 +0000 2017,"@722777 Good afternoon Temmy. We apologize for any inconveniences you may have experienced. May we have your number, location and landmark?"
2178931,638602,Thu Nov 09 16:09:28 +0000 2017,@GloCare poor data services here in ikotun area,2178930,Thu Nov 09 16:34:57 +0000 2017,"@638602 We apologize for the inconvenience, our engineers are working on the issue.Kindly bear with us. Thank you.AP"
2791292,443221,Tue Nov 21 20:25:28 +0000 2017,"@GloCare Osun State, Osogbo, Kobongbogboe.",2791294,Tue Nov 21 23:46:52 +0000 2017,@443221 Good morning Sanchtech. We suggest you stay on 2G ONLY in the mean time. Work is being done around that location. ^GM
209662,165622,Wed Oct 04 08:57:36 +0000 2017,@GloCare LASU Ojo Lagos,209660,Wed Oct 04 09:45:40 +0000 2017,@165622 You'll enjoy twice the data received whenever you browse in Lasu Ojo campus. Thank you. SO
1857641,555516,Thu Oct 19 10:52:31 +0000 2017,@GloCare I don’t even get any reception anymore. It has gone from 75 to 0. Someone is about to make a switch!,1857640,Thu Oct 19 12:59:08 +0000 2017,"@555516 Afternoon Champion, we apologize. Kindly provide your number, exact location with landmarks, issue duration &amp; device type for assistance TT"
745771,298299,Mon Oct 23 06:54:35 +0000 2017,"@GloCare I have made complaints severally on how glo deducts my airtym,yet nothing was done abt. I will never patronize ur useless network again",745774,Mon Oct 23 10:01:02 +0000 2017,"@298299 Good morning, we apologize about it. The issue has been forwarded to our resolution team for assistance. Thank you. SO"
529842,242703,Tue Nov 28 19:05:05 +0000 2017,@GloCare @12543 Then there's a problem cos deduction was made in full before I saw that message that said I was owing again.,529841,Tue Nov 28 19:14:03 +0000 2017,"@242703 @12543 None at all. You took two loans the same day,not very far apart from each other.The first was 22nd Nov at 7.39 pm,the recovery was thus:
200: 25th Nov @12543.33 am
200: 24th @ 5.33 am
100: 23rd @ 1.33 pm
Thus,the notification may have been for this one.^GM"
2837430,206558,Mon Nov 27 15:26:58 +0000 2017,@GloCare Lollll no leave it naa,2837432,Mon Nov 27 15:50:20 +0000 2017,"@206558 Good evening, Yes we will debit you soon. AP"
2330300,674684,Mon Nov 13 11:59:35 +0000 2017,"@GloCare 08119242743,no network  bars atall, and wen it come back, i can't mk use it, and I just renewed my data,Ajah Lagos, Moba town, etiosa lga.yesterday till now, techno j8 boom",2330299,Mon Nov 13 14:54:34 +0000 2017,"@674684 Hello, we apologize. We are aware of the issue and the network engineers are working to resolve it. Kindly bear with us. DA"
1091427,377515,Sun Oct 15 04:47:22 +0000 2017,"@GloCare 08110887757
Akobo, Ibadan
Infinix hot4",1091426,Sun Oct 15 06:16:41 +0000 2017,"@377515 Morning Tweedat, the deduction are for subscribed VAS rentals.  TT"
2231259,389621,Wed Nov 15 16:41:08 +0000 2017,@GloCare @651091 pls does glo have 4g coverage at Ojo okoko Lagos state,2231260,Wed Nov 15 16:50:35 +0000 2017,@389621 @651091 Yes we do. AP
140561,147733,Fri Nov 24 11:36:02 +0000 2017,"@GloCare I was gifted data of #2000, I only got 3.6gb why?",140563,Fri Nov 24 12:38:08 +0000 2017,@147733 We apologize for any inconvenience you may have experienced. Kindly provide your number. Thank you. UO.
1836357,432915,Wed Oct 18 17:04:24 +0000 2017,"@GloCare 08154796359, alternate number 08068760352, potiskum L.G along airport. don't knw d exactlandmark",1836358,Wed Oct 18 17:33:19 +0000 2017,@432915 The issue reported has been escalated for resolution. Kindly be patient.  TT
245287,174236,Fri Oct 06 09:14:11 +0000 2017,@GloCare @165648 @165649 09051143881,245288,Fri Oct 06 09:30:00 +0000 2017,"@174236 @165648 @165649 Hello Gbewa, VAS on the line has been deactivated. Send STOP to 2442 for full VAS DND. Stay Unlimited!  TT"
2218224,648039,Fri Nov 10 11:08:24 +0000 2017,@GloCare Ikotun Egbe Alimosho local Government area Motorola...,2218225,Fri Nov 10 11:24:21 +0000 2017,@648039 Work is ongoing in order to resolve the issue. We crave your patience while this is done. Thank you. CA
1329183,430120,Fri Oct 27 06:11:09 +0000 2017,"@GloCare it is no longer news dat ur customers complain daily over poor netwrk coverage,yet u don't seem to b bothered abt fixing it..",1329182,Fri Oct 27 12:10:35 +0000 2017,"@430120 Kindly provide your phone number, exact location, device type and error response so we can progress. Thank you. UO."
1451411,451038,Sat Nov 04 05:40:13 +0000 2017,"@GloCare @glocare: 07057460523 is rhe number. 50 naura decdicted twice on 21st and 28th 
of oct. Ds infoS already in ds tread of tweets pls",1546542,Sat Nov 04 06:30:50 +0000 2017,@451038 Please send  STOP to  35182 and 2442 for full VAS DND.  TT
684252,283310,Thu Nov 23 10:37:15 +0000 2017,@GloCare subscribe 2000 monthly for 08076445994. Failed here in Bwari FCT. Thx,684251,Thu Nov 23 12:18:01 +0000 2017,@283310 We sincerely apologize for the inconvenience. We are currently carrying out an upgrade.We implore you to please bear with us as soon we would be able to assist you. Kindly try again later. GA
2218246,343861,Fri Nov 10 07:39:43 +0000 2017,"@GloCare please guys, data browsing just stopped at egbeda/idimu/ikotun area . Alimosho Lagos. Full network bars but no browsing",2218245,Fri Nov 10 08:29:46 +0000 2017,@343861 Work is ongoing in order to resolve the issue. We crave your patience while this is done. Thank you. CA
1862879,556657,Fri Oct 20 09:33:39 +0000 2017,"@GloCare Cell no- 07051883771; Location- Surulere, Lagos; Device name- BlackBerry: Device model- Q10; APN- gloflat; username &amp; password-flat",1862878,Fri Oct 20 10:57:37 +0000 2017,"@556657 Gabriel, We sincerely apologize for the inconveniences. Your line is fine. Kindly exercise patience, the issue is being resolved. FA"
2483799,709595,Wed Nov 15 12:57:03 +0000 2017,@709596 @GloCare Awww. Take heart my dear 😊😘,2483798,Wed Nov 15 14:40:34 +0000 2017,"@709595 @709596 We apologize, kindly provide your phone number, exact location, device type and error response so we can progress. Thank you. AP"
2330344,676658,Fri Nov 17 07:19:10 +0000 2017,"@GloCare Hello glo, your I bought your sim, but it charges me me too high almost 30 per minute, airtel charge me less than 8naira per minute, what should I do to get good rate? I can’t deal with this high charge.",2339284,Fri Nov 17 08:16:24 +0000 2017,@676658 Kindly dial #100# to know your present package. Then click on for details of our plans to make a choice from https://t.co/bVzBGOevhb . GA
2330482,324025,Sun Nov 12 17:02:52 +0000 2017,"@GloCare Atimbo, Calabar

09053304199

For about 4 Hours now",2330481,Sun Nov 12 17:04:21 +0000 2017,@324025 Kindly confirm if the issue is experienced by other Glo users in your location. Thank you . CA
1043403,366734,Mon Oct 23 06:20:18 +0000 2017,"@GloCare, ""Connection problem or invalid mmi code"" is what I see as I tried recharging 08072006674. Is *123*pin# no longer working? Thanks",1043401,Mon Oct 23 09:25:21 +0000 2017,"@366734 Good morning, we apologize for the inconveniences experienced. Please call 123 and follow info to recharge. SO"
33122,123325,Wed Nov 01 11:46:30 +0000 2017,"@GloCare please where can I locate glo office near University of Ibadan environs.
Need to retrieve my lost sim card ASAP. Thanks",33120,Wed Nov 01 12:46:22 +0000 2017,"@123325 Hello Ijeoma, Conoil Filling Station, Sango/Eleyele Road, Beside Polytechnic south campus gate, Ibadan. SO"
2443723,700710,Fri Nov 17 03:14:58 +0000 2017,"@GloCare Egan  in igando,affected number 08155112423",2443724,Fri Nov 17 07:27:50 +0000 2017,@700710 We sincerely apologize for the inconvenience. We assure you the issue affecting your location is being worked on. We implore you to please bear with us. Thank you. GA
2443718,700710,Wed Nov 15 02:43:54 +0000 2017,"@GloCare Egan in igando,affected number 08155112423",2443720,Wed Nov 15 02:47:07 +0000 2017,@700710 Please bear with us . The network issue in the referenced area is still receiving attention with our network team and would be addressed. CA
2951261,814965,Wed Nov 29 17:57:44 +0000 2017,"@GloCare Pls, let this work this time. I can't deal with any more delays.",2951263,Wed Nov 29 18:19:11 +0000 2017,@814965 it will sir ~ OO
1884511,562301,Sun Oct 22 18:31:42 +0000 2017,"@GloCare ... For about 4 hours now. Kindly investigate and act as required. Data services seem fine. Location is Shasha (behind MMA), Lagos.

Thanks!",1884509,Mon Oct 23 06:26:22 +0000 2017,"@562301 Good morning, we empathize. Please alternate the network mode, select either 2g or 3g only, not both. Restart your device afterwards. SO"
2490262,389621,Wed Nov 15 16:42:14 +0000 2017,@GloCare pls does glo have 4g coverage at Ojo okoko lagos,2490261,Wed Nov 15 16:51:09 +0000 2017,@389621 Yes we have. AP
209560,165603,Wed Oct 04 14:26:39 +0000 2017,"@GloCare Is it possible to retrieve a line on someone's behalf? If yes, what does the person need. Thanks",209559,Wed Oct 04 15:51:09 +0000 2017,@165603 The owner need to give you an authorization letter with an idcard copy along the other documents. UO
1857611,555509,Thu Oct 19 10:00:27 +0000 2017,Before glo 1k = 3.2gigs but now it's 1k= 1.6gig @glocare,1857608,Thu Oct 19 12:49:38 +0000 2017,"@555509 Hello, there is no reduction in data volume. Subscription on active plan or not more than 3 days of expiration gets full plan bundle TT"
2414019,693915,Fri Nov 17 14:57:04 +0000 2017,@GloCare Please can i know the meaning of DND list,2414020,Fri Nov 17 15:13:09 +0000 2017,@693915 Do not disturb . CA
348309,161790,Sat Oct 07 13:33:35 +0000 2017,"@GloCare  I dnt understnd y, after a prper sim reg. I cant retrieve my sim at #Gloword because of 🆔 card despite providing a civil servnt 🆔.",348308,Sat Oct 07 16:26:37 +0000 2017,"@161790 Good evening, sim replacement requirements are: sim card hold (or sworn affidavit),valid I.d card, N100 and frequently 5 dialed numbers. SO"
1691408,513436,Sun Nov 26 17:17:37 +0000 2017,"@GloCare Cellphone number : 07057776132
Device name :Samsung 
Model : galaxy j7
APN: gloflat
Username:  flat
Password: flat",1691410,Sun Nov 26 18:25:41 +0000 2017,"@513436 Good evening,your data subscription has expired. Kindly subscribe then we will follow up. Thank you. AP"
892619,331948,Fri Oct 13 18:00:44 +0000 2017,"@GloCare Dats what I get everytime, anyway 08071727296",892621,Fri Oct 13 18:35:28 +0000 2017,"@331948 Due to system upgrade,  we apologize we are not be able to run a check at this time. Kindly exercise some patience. UO"
233410,165602,Thu Oct 05 10:19:01 +0000 2017,@GloCare  yet to receive my N100. Pls refund it!!!,233409,Thu Oct 05 10:30:35 +0000 2017,"@165602 Good morning, we apologize for the delay. Issue is being worked on. Please exercise patience. Thank you. SO"
2486781,710301,Wed Nov 15 15:45:08 +0000 2017,@GloCare why am I being asked for a court affidavit to retrieve my registered line?,2486780,Wed Nov 15 16:17:33 +0000 2017,"@710301 Where the SIM pack is unavailable, an affidavit attesting to the ownership and loss of the SIM must be provided. AP"
317832,165653,Sat Oct 07 08:46:10 +0000 2017,"@GloCare Please I'm not talking about data bonus. I'm talking about credit bonus, the one you check with #122*2#
Read my tweet well",317828,Sat Oct 07 09:14:04 +0000 2017,"@165653 Morning, we apologize. We are unable to access your account presently due to system maintenance. TT"
2766740,195223,Tue Nov 21 09:12:25 +0000 2017,@GloCare kindly elaborate the free YouTube midnight plan?,2766739,Tue Nov 21 09:38:39 +0000 2017,"@195223 Morning. For all data subscription from N500, free 2.5 GB data is given for You Tube connection from 1:30 AM till 5 AM.  Stay Unlimited! TT"
684268,283312,Sun Nov 26 10:59:02 +0000 2017,"@GloCare 07056882814  yabatech,  iyana ipaja",684269,Sun Nov 26 13:08:30 +0000 2017,@283312 May we know your device type? ^GM
2651040,747753,Tue Nov 28 13:11:32 +0000 2017,"@GloCare That was the response. Do I have to keep recharging, or what? I don't get it please.",2651042,Tue Nov 28 15:15:47 +0000 2017,@747753 Recharge more to unlock some more. Dial #122*23# to view unlocked bonus. ^GM
209532,165600,Tue Oct 03 14:38:56 +0000 2017,"@GloCare 08050579129, No error message just that the network is very slow for 3G and 2G, Aiyetoro-Ijanikin, Oto Awori LCDA, Gionee M5 Mini",209531,Tue Oct 03 15:59:53 +0000 2017,@165600 We apologize for any inconvenience you may have experienced.The complaint has been escalated. Thank you. UO.
94478,136519,Thu Nov 30 15:20:09 +0000 2017,@GloCare someone should Atleast reply me now aha a,94477,Thu Nov 30 15:32:52 +0000 2017,"@136519 We apologize about that, but we don't handle over scratched card issue(s) online. This is due to security reasons. Kindly call 121 for assistance or you may visit the nearest Gloworld:  https://t.co/UZ9syKkvkG. SO"
1570076,484227,Sat Nov 04 15:50:32 +0000 2017,@GloCare I received a message about Welcome back. How true is it?,1570075,Sat Nov 04 16:44:55 +0000 2017,"@484227 Hello Yemi, Welcome back is real , Kindly click  on the link for details https://t.co/4RK37JkQ9D. Thank you .EE"
1931841,574883,Wed Nov 08 18:44:02 +0000 2017,"@GloCare wanna ask, hw much can b transfered, was avin 400 on d line",1931844,Wed Nov 08 18:55:24 +0000 2017,"@574883 Evening, kindly provide your number for a quick check. AP"
2540887,722501,Thu Nov 16 11:21:46 +0000 2017,"@GloCare 08119707063 igando-ikotun road, landmark amen filling station",2540889,Thu Nov 16 11:49:32 +0000 2017,"@722501 Oluwey, we sincerely apologize for the inconveniences. The issue is being resolved. Please, bear with us. FA"
