golden_selected,golden_intent,confidence,case_type,escalation_expected,annotation_notes,customer_tweet_id,customer_text,brand_response,text_length,has_question_mark,has_number,signal_network,signal_data,signal_recharge,signal_sim_device,signal_vas_charge,signal_bonus_promo,signal_account_general,signal_low_information,signal_possible_escalation,signal_short_message,topic_signal_count,review_priority
,,,,,,2945949,"@GloCare that Streaming #YouTube video from 1am-5:30am is it still on ?
Because I always buy data of #2.5k",@813733 yes it is still on ~ OO,106,True,True,False,True,False,False,False,False,False,False,False,False,1,0
,,,,,,20378,You will always wait for someone to subscribe large volume of data before being unfortunate @117627 @GloCare,"@120454 @117627 Good morning, may we know the exact issue experienced for assistance? SO",108,False,True,False,True,False,False,False,False,False,False,False,False,1,0
,,,,,,2163261,@GloCare same promise for abt 2weeks nw.itz affectin biz and subscriptn numba is goin.itz getting unbearable,@494251 Please bear with us. We are on it. UO,108,False,True,False,True,False,False,False,False,False,False,False,False,1,0
,,,,,,1371030,@GloCare after migrating to  jumbo  package I was given  50mb  and you  are telling me I don't  have  mb 09058974494,"@147736 Hello Victor, the Jumbo data is in use on the line. Send FLAT to 1234 for the configuration setting and save it.  TT",109,False,True,False,True,False,False,False,False,False,False,False,False,1,0
,,,,,,69361,"@GloCare just bought 1000 data and instead of 3.2gb I saw 1648mb on 07059556635 Wi-Fi modem, what's happening?","@131705 Yes, initially for 1000 data plan you get 1.6gig as you auto renew/extend your plan, you will get the 100% bonus data for the plan bought. Also,a 7-day grace period is provided for renewal of plan after expiration, after which you are only eligible to half the data volume. ET.",110,True,True,False,True,False,False,False,False,False,False,False,False,1,0
,,,,,,228170,"@GloCare I got a message that I should dial x100x6x1#,hope it wouldn't affect my package of #2500 for 10G data?","@170400 Morning Johnson, may we know if you intend to migrate to Gbam Extra package?  TT",111,True,True,False,True,False,False,False,False,False,False,False,False,1,0
,,,,,,1553142,@GloCare I wish to why I was deactivated from using the *200# package. I never knew when I stopped from using it,@480541 Kindly provide your phone number for checks Thank you for your patience. UO.,112,False,True,False,False,False,False,False,False,True,False,False,False,1,0
,,,,,,1021292,"@GloCare howI wish the network /signal is good at isolo here, I would have go for 12.5G for #2,500 the cheapest so far","@361685 Evening Isa, may we know what the exact issue is at the location to offer you assistance.  TT",118,False,True,True,False,False,False,False,False,False,False,False,False,1,0
,,,,,,529842,@GloCare @12543 Then there's a problem cos deduction was made in full before I saw that message that said I was owing again.,"@242703 @12543 None at all. You took two loans the same day,not very far apart from each other.The first was 22nd Nov at 7.39 pm,the recovery was thus:
200: 25th Nov @12543.33 am
200: 24th @ 5.33 am
100: 23rd @ 1.33 pm
Thus,the notification may have been for this one.^GM",124,False,True,False,False,False,False,True,False,False,False,False,False,1,0
,,,,,,1207508,"@GloCare Why have I been finding it impossible to subscribe for data. It keeps telling me ""an error occured, try again later""","@403527 Morning Olamide, please dial *777# or visit https://t.co/JI1oIB9W08 to subscribe.  Thank you.  TT",125,False,False,False,True,False,False,False,False,False,False,False,False,1,0
,,,,,,2045031,"What is wrong with @GloCare these days, service keeps getting worse every day. Are you guys having major breakdown..really frustrating","@604770 Hello Abiola, Kindly provide your phone number, exact location, device type and error response so we can progress. Thank you. UO.",134,False,False,False,False,False,False,True,False,False,False,False,False,1,0
,,,,,,2500270,@GloCare The issue is on your *777# platform you state it clearly there that  4 GB is for #1000 but when I subscribed what I got is 1.6 GB.,"@713314 Hello Bolaji, may we have your number for checks? AA",138,False,True,False,True,False,False,False,False,False,False,False,False,1,0
,,,,,,348309,"@GloCare  I dnt understnd y, after a prper sim reg. I cant retrieve my sim at #Gloword because of 🆔 card despite providing a civil servnt 🆔.","@161790 Good evening, sim replacement requirements are: sim card hold (or sworn affidavit),valid I.d card, N100 and frequently 5 dialed numbers. SO",139,False,False,False,False,False,True,False,False,False,False,False,False,1,0
,,,,,,921303,"@GloCare Ffs and I'm telling you I didn't cancel it, the problem is from you.. Never did.. why would I just use 3k of my credit for pay as you go?",@338709 Kindly send a mail to __email__ for necessary assistance. AP,146,True,True,False,False,True,False,False,False,False,False,False,False,1,0
,,,,,,209686,"@GloCare Nawao 4u guys I'm talking of combo intl calling I subscribed last wk Friday 1000k check d bal 4me 07059646781 #122*1#,*777# don't work here",@165622 Current IDD balance is N1753:20  Stay Unlimited!  TT,148,False,True,False,True,False,False,False,False,False,False,False,False,1,0
,,,,,,107464,"@139868 @GloCare Am just angry with these people, about last 2 weeks thereabout, i complained here that i experience inexplicable deductions from my balance",@233517 may we know if you still experience deductions on your line? OO,156,False,True,False,False,False,False,True,False,False,False,False,False,1,0
,,,,,,1091427,"@GloCare 08110887757
Akobo, Ibadan
Infinix hot4","@377515 Morning Tweedat, the deduction are for subscribed VAS rentals.  TT",47,False,True,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,2409919,"@GloCare, i need the link to access all packages",@446820 Hello Funsho kindly click on the links https://t.co/bVzBGOevhb https://t.co/nMMUvJrL9F Thank you for choosing Glo. #GloEverydayBonanza #TeamUnlimited# GA,48,False,False,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,209796,"@GloCare Glosecure
Password: gprs
Username: gprs","@165645 Please change the apn= gloflat, username/password= flat. Restart the device afterwards. Thank you. SO",48,False,False,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,2156632,"@GloCare lekki gardens phase 1, sangotedo, lagos",@633585 We do apologize about that. Work is ongoing to restore network. Kindly bear with us. CA,48,False,True,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,381882,@GloCare Tnx for d concern but u guys have fixed it,@206556 Thank you for the feedback. Stay Unlimited!  TT,51,False,False,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,1966174,"@GloCare APN: gloflat
Username : flat
Password:****",@582744 We apologize. Issue has been escalated to the unit in charge for assistance. We will revert back to you. SO,51,False,False,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,529832,@GloCare Is it possible u turn it off from ur system?,@242703 Kindly dial *321*9*12#. CA,53,True,False,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,1686984,"@GloCare New Bussa Kainji Dam Niger state ,09050500533","@512329 We apologize for the inconvenience, our engineers are working on the issue.Kindly bear with us. Thank you.AP",54,False,True,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,892619,"@GloCare Dats what I get everytime, anyway 08071727296","@331948 Due to system upgrade,  we apologize we are not be able to run a check at this time. Kindly exercise some patience. UO",54,False,True,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,1400362,"@GloCare Alamu strt, alimosho LGA, 4 days nw, 08124472856",@445606 We apologize for any inconvenience you may have experienced.The complaint has been escalated. Thank you. UO.,57,False,True,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,2766740,@GloCare kindly elaborate the free YouTube midnight plan?,"@195223 Morning. For all data subscription from N500, free 2.5 GB data is given for You Tube connection from 1:30 AM till 5 AM.  Stay Unlimited! TT",57,True,False,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,2380731,@GloCare 09056870603 ibeju lekki Adeba lekki-epe expressway,@685968 We apologize. We are aware of the issue and the network engineers are working to resolve it. Kindly bear with us. EE,59,False,True,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,984569,@GloCare You have to follow back so I can send u a message 😬,@353395 Please details via DM. Thank you. SO,60,False,False,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,209817,@GloCare I said between Friday and Monday ie Oct 20 and 23 2017,"@165647 Hello Agbaje, as earlier informed, N90 debited on the 20th October, 2017 has been refunded. No other negative deduction occurred. SO",63,False,True,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,1183742,@398347 @GloCare @122461 I hope the engrs will act fast or else,"@398346 @398347 @122461 We apologize,we are aware of the issue and it's being worked on. Kindly exercise patience, it will be resolved soon . AP",63,False,True,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,1570076,@GloCare I received a message about Welcome back. How true is it?,"@484227 Hello Yemi, Welcome back is real , Kindly click  on the link for details https://t.co/4RK37JkQ9D. Thank you .EE",65,True,False,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,2536031,"@GloCare rectify
It is my company hot line.
I cant even make calls","@721467 We apologize for the inconveniences. May we know your device name, model, APN, username/password and the error message received? FA",66,False,False,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,2409915,@GloCare Send Glo infinito  package short code and call rate to me.,"@446820 INFINITO
 Onnet(glo)-22k/s,Offnet(others)-22k/s
sms: Onnet-N4, Offnet-N4 and Int’l-N35
 11k/s to 10 Glo numbers
  Dial  *100*9*2# to migrate to Infinito. AP",66,False,False,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,1233414,"@GloCare keep the consistency , And fix the issue as soon as possible","@409275 Good evening, we empathize. Please alternate the network mode, select either 2g or 3g only, not both. Restart your device afterwards. SO",69,False,False,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,793274,"@GloCare Apn-gloflat, username - flat, password - flat, my 08078357080","@307683 We apologize, Thank you for your patience. Please confirm the service status.  UO.",70,False,True,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,2540887,"@GloCare 08119707063 igando-ikotun road, landmark amen filling station","@722501 Oluwey, we sincerely apologize for the inconveniences. The issue is being resolved. Please, bear with us. FA",70,False,True,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,2390221,He hate I have for @117627 and @GloCare at the moment is undescribable.,"@688253 @117627 We apologize, May we know what you are experiencing.EE",71,False,True,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,1114479,@GloCare change it  by sending flat to  1234...the  madness still continue,"@147736 Victor, there is no deduction on the line while browsing in the last 3 hour.  TT",71,False,True,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,632374,@GloCare 08072990148. And its a regular occurence...i. e. every month end.,"@165213 Hello Tolu, you use a cug/postpaid line. Monthly rental is applicable on the line. Please contact your account officer",74,False,True,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,684252,@GloCare subscribe 2000 monthly for 08076445994. Failed here in Bwari FCT. Thx,@283310 We sincerely apologize for the inconvenience. We are currently carrying out an upgrade.We implore you to please bear with us as soon we would be able to assist you. Kindly try again later. GA,78,False,True,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,536897,"@GloCare 08052202040,katsina,funtua local government by makera/dandaji location",@244434 The issue has been escalated to the unit in charge and It will be resolved soon. AP,79,False,True,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,507068,"@117627 @GloCare How many times? Sent it to SG... 
0 8 0 triple 7, double 8, 5 3 6","@236390 @117627 Hello Okoli, please send STOP to 55502 tp deactivate the VAS on the line. Also, you may send STOP to 2442 for full VAS DND.  TT",81,True,True,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,2486781,@GloCare why am I being asked for a court affidavit to retrieve my registered line?,"@710301 Where the SIM pack is unavailable, an affidavit attesting to the ownership and loss of the SIM must be provided. AP",83,True,False,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,2163272,@GloCare I'll do. But the unanswered question is: who subscribe me to whatever that's for?,@403387 The complaint has been escalated. Please send STOP to 5836 and 2442. Thank you for your patience. AP,90,True,False,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,836106,@GloCare It isn't changing to English I pressed 1 for English and it's still speaking Hausa!,"@319042 you should press 1 after to confirm it or you call 121 and wait, when it is picked, request for the language change and it will be done ~ OO",92,False,True,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,1045316,@GloCare you guys will drop calls that comes into your costumer care line and won't respond to tweets...,"@367128 Hello Tolulope, we apologize. May we know the exact issue for assistance. Thank you. SO",104,False,False,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,1857641,@GloCare I don’t even get any reception anymore. It has gone from 75 to 0. Someone is about to make a switch!,"@555516 Afternoon Champion, we apologize. Kindly provide your number, exact location with landmarks, issue duration &amp; device type for assistance TT",109,False,True,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,1124813,"@GloCare You are subscribed to the Entertainment Factory. To enjoy the best content, visit https://t.co/euHXypaLmF

Why?","@385223 Hello Olubunmi, we apologize. Service has been canceled on the line. Thank you. SO",119,True,False,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,1304107,"@GloCare Ikotun/Lekki;  Blackberry Z10; a message about the need to register the line.  However,  I did register upon purchasing the line...","@424728 Hello Jennifer, the line is not registered on the network. Kindly visit the Gloworld shop to register it.  TT",137,False,True,False,False,False,False,False,False,False,False,False,False,0,0
,,,,,,228210,@GloCare Honestly I don't really understand wat n wat I should send in d email dart d reason I didn't send it early ...plz put me through...tnxxxxxxx,@170403 State issue that took place with the wrong line crediting &amp; make your request for the credit to be transferred to the available line. TT,149,False,False,False,False,False,False,False,False,False,False,False,False,0,0
