customer_tweet_id,golden_customer_text,golden_intent,retrieved_customer_text,retrieved_gloCare_response,similarity,retrieved_customer_tweet_id,relevance,vector_top1_distance,vector_top1_customer_text,vector_top1_response,vector_top1_tweet_id,vector_rank1_distance,vector_rank1_customer_text,vector_rank1_response,vector_rank1_tweet_id,vector_rank2_distance,vector_rank2_customer_text,vector_rank2_response,vector_rank2_tweet_id,vector_rank3_distance,vector_rank3_customer_text,vector_rank3_response,vector_rank3_tweet_id
395956,"@GloCare 
Hello, can we plz have some reprieve to network quality in Graceland, Zaria, Kaduna State? 
It's embarrassingly slow n unstable.",network_issue,@GloCare hello,@206561 We apologize for the delayed response.. How may we help you. UO?,0.2234029942904149,381911,0,0.5707192420959473,"@GloCare Lately, your network in environs around lagos-ibadan expway has become poor especially the internet service. Kindly address this matter quickly. Downtime isn't good for business. Thank you",@706394 We sincerely apologize for the inconvenience. We assure you the issue affecting your location is being worked on. We implore you to please bear with us. Thank you. GA,2469266,0.5707192420959473,"@GloCare Lately, your network in environs around lagos-ibadan expway has become poor especially the internet service. Kindly address this matter quickly. Downtime isn't good for business. Thank you",@706394 We sincerely apologize for the inconvenience. We assure you the issue affecting your location is being worked on. We implore you to please bear with us. Thank you. GA,2469266,0.5863291621208191,"@GloCare Hi Glocare, why is ur network 4 data is so bad this days. Ur network in area area used to okay but nw so fluctuated. Wuse 2 Abuja.","@557618 We apologize for any inconvenience. Kindly provide your phone number,  device type and error response so we can progress UO.",2418922,0.6001240611076355,@GloCare It is really disheartening that @117627 couldn't fix a lingering poor network condition in Mubi North of Adamawa state for more than a week. I wonder if they care about the quality of services they offer.,"@165649 We do care about your plight. Kindly explain the exact issue you are having . Please include your number,and exact location.CA",1721194
2247212,"@GloCare URGENT! I have not had network in my house area (somewhere in Rumuodara,PHC) for months. Which kain wahala be this? Once i get back from work i cant call or use data on my Glo line.",network_issue,@GloCare i have no network in my area.,"@127129 Sincere apologies, may we have your number, location &amp; exact landmark. IA",0.1974714218059744,2305843,2,0.5484249591827393,"@GloCare almost a week now,no Glo network is my town,OKEMESI ekiti,in ekiti west,pls we we're unable to browse or call,,,,do sometin oo","@144577 Hello. We apologize for the inconvenience. Kindly provide your mobile number, error response, exact location with landmarks, LGA , alternate mobile number, issue duration and device type for assistance. TT",2810040,0.5484249591827393,"@GloCare almost a week now,no Glo network is my town,OKEMESI ekiti,in ekiti west,pls we we're unable to browse or call,,,,do sometin oo","@144577 Hello. We apologize for the inconvenience. Kindly provide your mobile number, error response, exact location with landmarks, LGA , alternate mobile number, issue duration and device type for assistance. TT",2810040,0.5630621910095215,"@GloCare your network is so bad around my area, I could not call, I could not use my data. Meiran, in Lagos. For the past 3weeks now.",@653897 We sincerely apologize for the inconvenience. The issue with your location is being worked on. We implore you to please bear with us. GA,2242970,0.6021203994750977,"@GloCare the Glo network in OKEMESI ekiti,in ekiti west is down for almost 3days now,we ar outside d town to make calls, pls..find solution.",@144577 The issue reported has been escalated for resolution. Kindly be patient.  TT,918842
315466,"@GloCare @191307 Is there any 4g site around Egbeda, new Ife road Ibadan?",network_issue,@GloCare is there any new code to load Glo aside *123*?,"@216612 Afternoon Balogun, Please call 123 and follow the prompt to recharge.  TT",0.3247450381578362,427203,0,0.432886004447937,@117627 @GloCare do you have 4g service in Ibadan?,@220069 Yes there is. Thank you. UO,1732052,0.432886004447937,@117627 @GloCare do you have 4g service in Ibadan?,@220069 Yes there is. Thank you. UO,1732052,0.462124764919281,@GloCare please is ur 4G service available around mokola area in ibadan,@367317 Hello Ifevic Yes we do. UO,1046205,0.4642956256866455,@GloCare No 4G network here in agbede Ikorodu Lagos State,@199861 We sincerely apologize for the inconvenience. We assure you the issue affecting your location is being worked on. We implore you to please bear with us. Thank you. GA,2414071
2800841,"@GloCare @117627 
I load card and subscribed u telling me e never work that all these time am using my money de browse ? i DM u guys ‘ una de do me like hausa girl una no even wan pick my calls 
No be by force to use Glo oo 
God punish all of una 🚶🏿✌🏿
Hi @118424 🤚🏿",data_issue,@GloCare hmmmm ...una de try provoke me oh Glo,@126396 Good evening. May we know if there is any network issue you would like to bring our attention to? ^GM,0.2444162242266979,46769,1,0.6675443649291992,@GloCare @GloCare it is now becoming unbearable for me. Because why will I load every time and they keep deducting my money without calling and have complained several times still nothing was done. Are you saying I should stop using glo mobile because it's unfair,@242257 Sincere apologies may we have the affected number for checks and assistance? GA,528097,0.6675443649291992,@GloCare @GloCare it is now becoming unbearable for me. Because why will I load every time and they keep deducting my money without calling and have complained several times still nothing was done. Are you saying I should stop using glo mobile because it's unfair,@242257 Sincere apologies may we have the affected number for checks and assistance? GA,528097,0.7941129207611084,@GloCare it seems u ppl r mad abi? Is it by force to subscribe ni haha? U go just dey deduct my like say u dey give free credit,"@491462 Morning Owolabi, kindly provide your mobile number for checks and assistance.  TT",1600695,0.7975436449050903,@GloCare . Tryin to load a card since yesterday wit 323 telin me card has bin used after several attempt. Yet to b credited.Kindly luk it up,"@120451 Hello Oladimeji, may we have the card serial number and your mobile number? SO",20365
967837,"@GloCare if a friend share his data with me ,does it indirectly means I share mine with him too ?",data_issue,@GloCare The data was poused after my friend started sharing his data with me,"@747774 If you wish to resume browsing with your plan,your number has to be deleted from the sharer's list. CA",0.4180934476428745,2651179,2,0.5569185614585876,@GloCare pls could explain what it means to share data,"@165623 Good morning, data sharing is adding number/s to browse on your data plan. SO",1050595,0.5569185614585876,@GloCare pls could explain what it means to share data,"@165623 Good morning, data sharing is adding number/s to browse on your data plan. SO",1050595,0.5579839944839478,@GloCare Without my consent??? I never share data with anyone or added a data recipient.,@232574 you stated you found out someone was sharing your data and that can only be done from an access to your device. Let us have your number so we verify ~ OO,1825325,0.6219155788421631,@GloCare The data was poused after my friend started sharing his data with me,"@747774 If you wish to resume browsing with your plan,your number has to be deleted from the sharer's list. CA",2651179
658682,How can I have 4095mb of glo data as at 13th November and today 22nd I'm left with only 200mb haba @GloCare which kind 419 be this?,data_issue,@GloCare november 22nd,@145165 Record shows the link used PAYU data to connect and also dialed bank USSD for transactions.  TT,0.327177842890871,129462,0,0.5054962038993835,@GloCare Pls I need details of glo 1000 data plan of 4gb,@145578 Here: https://t.co/GvxBuIxUZL. ^GM,443641,0.5054962038993835,@GloCare Pls I need details of glo 1000 data plan of 4gb,@145578 Here: https://t.co/GvxBuIxUZL. ^GM,443641,0.5789155960083008,@GloCare the glo 1.6gb data for #500 is valid for how many days  ?,"@194179 Hello Pablo, valid for 10 days. Thank you. SO",327881,0.6111857891082764,@GloCare I bought  30G data and the next day Glo is off from my area for almost 4 months now why,@802596 We offer our apologies about this outage. May we have the location of this occurrence? ^GM,2896521
2945949,"@GloCare that Streaming #YouTube video from 1am-5:30am is it still on ?
Because I always buy data of #2.5k",data_plan_issue,@GloCare Is it true that I can get Free YouTube streaming on my current Data plan from 1am to 5am,"@681151 Yes , you can enjoy the free youtube with a data plan of N500 and above. From 1.00pm to 5.30pm. DA",0.2294807575256809,2358287,2,0.5518165826797485,@GloCare Is it true that I can get Free YouTube streaming on my current Data plan from 1am to 5am,"@681151 Yes , you can enjoy the free youtube with a data plan of N500 and above. From 1.00pm to 5.30pm. DA",2358287,0.5518165826797485,@GloCare Is it true that I can get Free YouTube streaming on my current Data plan from 1am to 5am,"@681151 Yes , you can enjoy the free youtube with a data plan of N500 and above. From 1.00pm to 5.30pm. DA",2358287,0.5537160634994507,"@GloCare Good morning, pls if i subscribe for #2500 data, will i be able to stream free on YouTube between 1am and 5am","@800587 yes sir, you will be able to do so ~ OO",2886816,0.6054460406303406,@GloCare Is it true that the 4gb plan for 1k come with free YouTube data for streaming and around what time does it work?,@295737 You can access YouTube between 1.am and 5.am. CA,2443677
2812719,"@GloCare Yeah, but will the extension retain the unused data and take it over to the next month?",data_plan_issue,"@GloCare Does your data plans rollover data? If I don't finish my data in 30 days, does it roll over to the next month? Or it gets wiped","@120252 Hell Tolulade, All you need do is resubscribe before  the plan expires to extend your plan. UO",0.2792885920302629,2812720,2,0.5660010576248169,"@GloCare Does your data plans rollover data? If I don't finish my data in 30 days, does it roll over to the next month? Or it gets wiped","@120252 Hell Tolulade, All you need do is resubscribe before  the plan expires to extend your plan. UO",2812720,0.5660010576248169,"@GloCare Does your data plans rollover data? If I don't finish my data in 30 days, does it roll over to the next month? Or it gets wiped","@120252 Hell Tolulade, All you need do is resubscribe before  the plan expires to extend your plan. UO",2812720,0.594680666923523,@GloCare two weeks and still counting and yet our data will expire without extension as a result of your own fault.,@627532 We apologize for the delay. We crave your patience while the issue is being resolved. CA,2132611,0.6246118545532227,@GloCare and does it mean I won't b able to roll over my unused data to the next subscription?,"@412860 Sorry, if you don't exhaust the data before validity date, it will be wiped off. Thank you. SO",1248219
69361,"@GloCare just bought 1000 data and instead of 3.2gb I saw 1648mb on 07059556635 Wi-Fi modem, what's happening?",data_plan_issue,"@GloCare I subscribed for #1000 data which is 3.2gb, but i was given 1.6gb instead of 3.2gb. My number is 09055489757.","@522954 Hello Aina,you did not meet conditions for 100% data. Auto renew/re-subscribe within 3days after expiration to get 3.2gb otherwise 1.6gb. SO",0.2936063605758461,1801323,2,0.6033306121826172,@GloCare Further to our earlier discussions. I bought 1k data but wasn't given 4gb instead 3.2gb. Why?,@634315 We apologize.Kindly provide your number for checks.EE,2159635,0.6033306121826172,@GloCare Further to our earlier discussions. I bought 1k data but wasn't given 4gb instead 3.2gb. Why?,@634315 We apologize.Kindly provide your number for checks.EE,2159635,0.6057491302490234,"@117627 @GloCare I see that you have increased your data offer of 3GB to 4GB at N1,000. This would make sense if your internet network is faster than the speed of a snail. Credit for increasing your data offer, but you should also upgrade the quality of your internet network.","@743800 @117627 We appreciate the feedback.  Kindly send in the exact location (with landmarks),and number affected,for escalation. CA",2634616,0.6062993407249451,Hi @GloCare I subscribed for #200 data which is suppose to be 250mb. I only got 100mb. Why?,@647143 We apologize for any inconvenience you may have experienced. Kindly provide your number. Thank you. UO.,2697510
228170,"@GloCare I got a message that I should dial x100x6x1#,hope it wouldn't affect my package of #2500 for 10G data?",data_plan_issue,"@GloCare Yes if I migrate to gbam, will it not affect my 10G data if I load 2500#?","@170400 Johnson, please note that package migration does not affect subscribed data plan.  TT",0.2596710608125351,228169,2,0.7910095453262329,@GloCare I bought  #1000 data from your network with my number 08118877816 on Oct 20th and I was only given 1.6g,"@588030 Please note, with active  plan, or if data expired less than 3 days, line gets the full data bundle. Otherwise, the revised plan. TT",1986466,0.7910095453262329,@GloCare I bought  #1000 data from your network with my number 08118877816 on Oct 20th and I was only given 1.6g,"@588030 Please note, with active  plan, or if data expired less than 3 days, line gets the full data bundle. Otherwise, the revised plan. TT",1986466,0.8262601494789124,"@GloCare I subscribed for #1000 data which is 3.2gb, but i was given 1.6gb instead of 3.2gb. My number is 09055489757.","@522954 Hello Aina,you did not meet conditions for 100% data. Auto renew/re-subscribe within 3days after expiration to get 3.2gb otherwise 1.6gb. SO",1801323,0.8310642242431641,@GloCare I got SMS that I could get 4GB for N1000. I checked and it was actually listed in d glo monthly data. When I tried to subscribe for it I got 1.6GB instead. Number is 08071918096. Been trying to call customer care for 2 hours.,"@807933 Your data is pre activated. You need to activate your data plan first. APN-gloflat,username-flat,password-flat.  Kindly provide your device/phone type too. AP",2919070
1199678,No glo network since 6pm ...@GloCare what's up?,network_issue,@GloCare what's happening to glo network since morning is off,"@419753 Hello Rich, we empathize. May we have your number, error message, exact location, issue duration and device type? Revert via DM. SO",0.368071853151513,1920888,2,0.2528165280818939,@GloCare what's happening to glo network since morning is off,"@419753 Hello Rich, we empathize. May we have your number, error message, exact location, issue duration and device type? Revert via DM. SO",1920888,0.2528165280818939,@GloCare what's happening to glo network since morning is off,"@419753 Hello Rich, we empathize. May we have your number, error message, exact location, issue duration and device type? Revert via DM. SO",1920888,0.27536022663116455,"please I can't subscribe this morning, what is really happening to glo network? @GloCare",@773170 Morning Henry. We apologize. Network engineers are working to resolve the issue. Kindly be patient . TT,2764095,0.3184205889701843,@GloCare what’s happening with Glo network? I can’t make call since yesterday.,"@399852 Hello Nkanga, we empathize.Please provide your number, error message, exact location, issue duration and device type for assistance. SO",1190659
1732070,@GloCare good morning.. Why is my GLO network poor??? Since on Friday up till now showing me emergency call only. Pls. 08052515535,network_issue,"@GloCare Good day , Network service has been poor since last night up till now,please kindly fix it , thanks 🙏","@409275 We apologize.Kindly provide your number, device type, exact location and error response for a quick check . Thank you. ET",0.2902097233263363,2195558,2,0.3180401921272278,@GloCare for some weeks now the Glo network has been so poor when it comes to Internet services... Pls what is wrong,"@292544 We apologize for any inconvenience. Kindly provide your phone number, exact location, device type and error response so we can progress EE",720891,0.3180401921272278,@GloCare for some weeks now the Glo network has been so poor when it comes to Internet services... Pls what is wrong,"@292544 We apologize for any inconvenience. Kindly provide your phone number, exact location, device type and error response so we can progress EE",720891,0.4165639281272888,@GloCare my network has been very bad since the last 4days always showing emergency call or no service pls fix this,"@685968 Hello Biola, We sincerely apologize for the inconvenience. May we have your phone number and location? IQ",2380732,0.4202902615070343,"@GloCare please what is happening, for days now no Glo network in my area (Jega,  kebbi state)","@637147 We apologize for the inconvenience, our engineers are working on the issue.Kindly bear with us. Thank you.AP",2172644
2769400,@GloCare @170399 what sort of network is this? over 7hrs I've been trying to subscribe. network engineers have been working since 6am,data_plan_issue,@117627 @GloCare Been trying to load my data bundle since 6am to no avail. Are you guys experiencing some sort of network glitch? 08058380758 is the number,@280909 @117627 We sincerely apologize for the inconvenience. We are currently carrying out an upgrade.We implore you to please bear with us as soon we would be able to assist you. Kindly try again later. GA,0.4692252310044275,674691,2,0.5622214078903198,@GloCare Pls what is happening to your network nowadays  ?,@456814 Good evening Johnson. May we know the exact issue being experienced in order to offer assistance? ^GM,1518980,0.5622214078903198,@GloCare Pls what is happening to your network nowadays  ?,@456814 Good evening Johnson. May we know the exact issue being experienced in order to offer assistance? ^GM,1518980,0.5810722708702087,"@GloCare @117627 The network has been terrible for about a week now and all I hear is ""we are working on it""","@122576 @117627 We empathize. May we have your number, error message, exact location with landmarks, issue duration and device type? SO",29883,0.6213476657867432,@GloCare can I know why my network has been non-existent since Thursday????,"@679684 Hello Aditi, may we know what you are experiencing? DA",2351848
1210497,"@GloCare Network status? Worst! I Just replying 2 days later means, everything was shot down till last night, hope this last past 12 noon.",network_issue,@GloCare Last night,"@236388 We apologize,we are unable to check your line now. Our engineers are carrying out system upgrade. Kindly check back much later. Thank you.AP",0.3071076214341607,507061,2,0.46647149324417114,"@GloCare Unfortunately Network is down again.
This is truly unfortunate. No guarantee on glo networks!","@476124 Kindly provide your number,device type,error message,duration,location/landmark. Thank you. ET.",1686962,0.46647149324417114,"@GloCare Unfortunately Network is down again.
This is truly unfortunate. No guarantee on glo networks!","@476124 Kindly provide your number,device type,error message,duration,location/landmark. Thank you. ET.",1686962,0.46647149324417114,"@GloCare Unfortunately Network is down again.
This is truly unfortunate. No guarantee on glo networks!","@476124 We apologize for the inconvenience, our engineers are working on the issue. Thank you.",1686962,0.49814677238464355,No glo network since 6pm ...@GloCare what's up?,"@401880 Hello, we empathize with you. May we know the error message you get? PE",1199678
1833990,"Am I d only one ""enjoying"" ds very poor network from @117627? So terrible. @GloCare @145585",network_issue,@GloCare Very poor network in Olowora from 8am -10pm...its only okay at midnight,"@594592 Good morning Teerimz. We sincerely apologize for the inconveniences. The issue is being resolved. Please, bear with us. FA",0.2409003344448895,2010754,2,0.620657205581665,@GloCare @117627 Network is still bad.. very bad.,"@700201 @117627 Sincere apologies Skizzyyo. kindly provide your number, device type, exact location with landmark, error message, signal you can see and alternate number. AP",2441576,0.620657205581665,@GloCare @117627 Network is still bad.. very bad.,"@700201 @117627 Sincere apologies Skizzyyo. kindly provide your number, device type, exact location with landmark, error message, signal you can see and alternate number. AP",2441576,0.6482693552970886,@117627 @GloCare Why is your network always bad after 6 p.m?,"@585386 @117627 We apologize for any inconvenience. Kindly provide your phone number, exact location, device type and error response so we can progress UO.",1976818,0.6565716862678528,"goodbye 👋 to @117627 @GloCare poor network.. 4years of poor network is over today.
I brake up completely with Glo, the grand Master of poor network","@637146 @117627 We apologize for the inconvenience. Kindly provide your mobile number, error response, exact location with landmarks, LGA , alternate mobile number, issue duration and device type for assistance.  TT",2330333
1917354,@GloCare I have recharge but can't access my bonuses. Why?,bonus_or_promotion_issue,"@GloCare I have 400 bonuses but can't use it what is the problem with glo?
080110885639",@241944 May we know the error message you received? Kindly confirm your phone number. AP,0.2635056978096124,1917339,2,0.4050842523574829,@GloCare I recharged with my bank code but am not giving the 15% bonus,"@139865 Hello Laski, please provide your number for clarification. Thank you. SO",1057864,0.4050842523574829,@GloCare I recharged with my bank code but am not giving the 15% bonus,"@139865 Hello Laski, please provide your number for clarification. Thank you. SO",1057864,0.41552263498306274,@glocare why isn't 4 times recharge bonus working,@120254 It is working. AP,2132576,0.42950037121772766,@GloCare  I was to told to recharge to activate 200200 bonus credit  I did recharge and no bonus was given,@130980 Dial #122*23# to confirm your unlocked bonus. SO,65403
469794,"@GloCare i did not apply for any #service. Dear User, your billing for Glo Gamestore has failed due insufficient balance. Please recharge",unauthorized_charge_or_vas,"@GloCare Dear User, your billing for Glo Gamestore has failed due insufficient balance. Please recharge your account and try again",@222686 The service has been deactivated from your line. ET.,0.7664321071227865,453795,2,0.1936098039150238,"@GloCare Dear User, your billing for Glo Gamestore has failed due insufficient balance. Please recharge your account and try again",@222686 The service has been deactivated from your line. ET.,453795,0.1936098039150238,"@GloCare Dear User, your billing for Glo Gamestore has failed due insufficient balance. Please recharge your account and try again",@222686 The service has been deactivated from your line. ET.,453795,0.20912666618824005,"@GloCare @227840 Dear User, your billing for Glo Gamestore has failed due insufficient balance. Please recharge your account and try again, this is what I see and I didn't subscribe to this.",@268898 @227840 The service has been deactivated. Please send STOP to 2442. Thank you for your patience. AP,474019,0.5227504968643188,@GloCare I didn't subscribe to Glo Gamestore. pls stop the subscription and return my credit.,@201381 Send STOPimage or UNSUBimage to 6611 to deactivate the service. SO,2874389
1894596,@GloCare That's not what I have problem with please. Fix this deductions thing.,unauthorized_charge_or_vas,@GloCare 08053772444 please fix up,"@147263 We apologize for any inconvenience you may have experienced. The complaint has been escalated and deactivated  
Please send STOP to 2442. Thank you for your patience. UO",0.2769552973838041,138703,2,0.3292488157749176,@GloCare Please do something about this problem of deductions,@136527 Hello Aminu kindly provide your mobile number for assistance with the issue reported.  TT,1206714,0.3292488157749176,@GloCare Please do something about this problem of deductions,@136527 Hello Aminu kindly provide your mobile number for assistance with the issue reported.  TT,1206714,0.40294981002807617,@GloCare but one things remains. I am a victim of unsolicited deductions. Please deactivate all deductions on 0815699716,"@329777 Good evening, we empathize, number not correct. Please dial 777*# to know number. SG",883415,0.4495578408241272,"@GloCare Hello,please check my glo line,I have  unnoticed deductions,thank you, 08076957315.","@388718 Hello Edu, charged N50 for caller tune service. Thank you. SO",1141600
988312,"@GloCare haba, my glo 4g lte wanna kill me this month since i subscribed. It doesnt go again, im tired pls help 😩😭😭😭",data_issue,"@GloCare im trying to get the bonus on my existing glo number but its not going through ,,pls help me i wanna benefit from this bonus ,, thanks","@135259 Hello Akorede, may we have your number for clarification? SO",0.1751969235092658,89010,0,0.5876451134681702,@GloCare pls my glo subscription isn't working it keeps sending me this https://t.co/MXX7v5E6UL,@773721 Morning Paschal. We apologize. Network engineers are working to resolve the issue. Kindly be patient . TT,2766744,0.5876451134681702,@GloCare pls my glo subscription isn't working it keeps sending me this https://t.co/MXX7v5E6UL,@773721 Morning Paschal. We apologize. Network engineers are working to resolve the issue. Kindly be patient . TT,2766744,0.6126656532287598,@GloCare And my 4g signal keeps going off intermittently..... Aaah! 😡,"@526572 We apologize for any inconvenience. Kindly provide your phone number, exact location, device type 
and error response so we can progress UO.",1746629,0.6275398135185242,@GloCare please whats your 4G help line?,"@153134 Hello Papi, please dial 400 help desk  for 4G  assistance.  TT",161005
883415,@GloCare but one things remains. I am a victim of unsolicited deductions. Please deactivate all deductions on 0815699716,unauthorized_charge_or_vas,@GloCare I topped up 1000 airtime and 105+ was deducted reason(s) unknown to me. Please deactivate all deductions on 2348156997716,"@329777 Charged for voice alert service, 77022. Thanks. SG",0.3733423199381545,883414,2,0.3154059052467346,@GloCare Please can you help me to deactivate this finally so that this won't re-occure again. I don't want all these unreasonable deductions again!!,@190742 The complaint has been escalated and deactivated. Thank you for your patience. AP,312952,0.3154059052467346,@GloCare Please can you help me to deactivate this finally so that this won't re-occure again. I don't want all these unreasonable deductions again!!,@190742 The complaint has been escalated and deactivated. Thank you for your patience. AP,312952,0.33656346797943115,@GloCare @186581 Please how can I stop unnecessary deductions in my account. This is becoming unbearable. My number is 08113924290,"@139876 @186581 We apologize for the inconvenience,our engineers are carrying out system upgrade. Kindly check back much later. Thank you.AP",676540,0.33804088830947876,Hi @glocare @117627 Pls an unwarranted deduction is been made on my account 08051206329. Kindly look into it,"@280422 @117627 Hello Peter, the line subscribed to a VAS that is now cancelled. Send STOP  to 2442 for full VAS DND.  Stay Unlimited.  TT",2717670
46773,@GloCare As a matter of fact I didn't download any song So please deactivate any caller tunes and VAS or song as a matter of urgency .thanks,unauthorized_charge_or_vas,@GloCare wrote a national song for Nigeria. Its a peace song.I want Glo to be the sponsor of the song.Am Bernard eniyome,"@119035 .......or send soft copy to __email__

SG",0.3037887038382014,1971123,0,0.46896082162857056,@GloCare what of caller tunes I didn't suscribe for any thing on this line only data!pls deactivate everything TT pls! Thanks again,@126397 The Caller Tune service has been deactivated.  Stay Unlimited!  TT,46771,0.46896082162857056,@GloCare what of caller tunes I didn't suscribe for any thing on this line only data!pls deactivate everything TT pls! Thanks again,@126397 The Caller Tune service has been deactivated.  Stay Unlimited!  TT,46771,0.5211796164512634,@GloCare Can you guys please cancel the caller tunes that I don't remember signing up for. Thank you.,"@266527 Hello Nerdy, please text DEREG to 7728 to deactivate the service. Thank you. SO",617530,0.5270887613296509,"@GloCare I don't need caller tunes service too...

Pls deactivate as well","@404972 Hello Akomolafe, please text DEREG to 7728 to deactivate caller tune service. Thank you. SO",1214229
2414019,@GloCare Please can i know the meaning of DND list,account_or_general_support,@GloCare please what's the meaning of DND list.,"@199051 Morning Zeus, DND means - Do Not Disturb.  TT",0.7642648129848136,348900,2,0.022813184186816216,@GloCare please what's the meaning of DND list.,"@199051 Morning Zeus, DND means - Do Not Disturb.  TT",348900,0.022813184186816216,@GloCare please what's the meaning of DND list.,"@199051 Morning Zeus, DND means - Do Not Disturb.  TT",348900,0.34330934286117554,@GloCare What is DND?,"@165599 Good morning, DND= Do not Disturb. Deactivation of unsolicited services. Thank you. SO",209517,0.8556826114654541,@GloCare I have gotten a reply from 2442 that full DND is now active on my line. Thank you.,@206559 You are welcome. UO,381892
2685770,@GloCare hi would like to deactivate my glo camp-boost plan,data_plan_issue,"@GloCare please would like to deactivate my campus boost plan, what's the code?",@433350 Good afternoon Kelvin. Kindly send a mail to __email__ stating you want to forfeit your data plan. FA,0.6155216215795558,1370596,2,0.42554396390914917,"@GloCare please would like to deactivate my campus boost plan, what's the code?",@433350 Good afternoon Kelvin. Kindly send a mail to __email__ stating you want to forfeit your data plan. FA,1370596,0.42554396390914917,"@GloCare please would like to deactivate my campus boost plan, what's the code?",@433350 Good afternoon Kelvin. Kindly send a mail to __email__ stating you want to forfeit your data plan. FA,1370596,0.5588011741638184,@glocare please how can I reactivate my deactivated glo sim,"@288114 To replace or reactivate your SIM, you need to visit any Gloworld/Glo zone outlet with a valid means of identification, at least N100 and the sim pack,with 5 frequently dialed numbers.Where the SIM pack is unavailable, an affidavit attesting to the ownership must be provided. AP",703670,0.5861567258834839,"@GloCare my Glo SIM has been deactivated. Please, how can I reactivate it asap.","@803848 Good evening. To replace/retrieve your deactivate SIM, you need to visit any Gloworld/Glo zone outlet with a valid means of identification, at least N100 and the sim pack,with 5 frequently dialed numbers .^GM",2902287
1157088,@GloCare pls i want to remove a no. From glo gifting how do i do that,data_plan_issue,"@GloCare pls i want to tranfer credit frm my glo line, hw do i do dat",@574883 Hello Kafilah. Dial *131*Number*Amount* PIN# to share credit. To change PIN dial *132*00000*New PIN*New PIN# Default PIN is 00000. TT,0.4060773961608644,1931843,0,0.7669403553009033,@GloCare Thank you. And how can i easily remove the numbers.?,@130987 Kindly dial *127*02*Number# to remove lines sharing data with you.  TT,918863,0.7669403553009033,@GloCare Thank you. And how can i easily remove the numbers.?,@130987 Kindly dial *127*02*Number# to remove lines sharing data with you.  TT,918863,0.7728442549705505,@GloCare Okk then How can I remove numbers I added?,@350033 Dial *127*02*[friend’s number]# OR Send “Remove [friend’s number]” to 127. Thank you. SO,969044,0.810197114944458,@GloCare Please GLO remove me from this nuisance.,"@403528 Evening Chima, kindly provide your mobile number for assistance to cancel the VAS.  TT",1207511
33122,"@GloCare please where can I locate glo office near University of Ibadan environs.
Need to retrieve my lost sim card ASAP. Thanks",sim_or_device_issue,"@GloCare ,I've sworn an affidavit but somehow misplace it, though I have the copies,can I go with it to retrieve my lost sim card. Thks","@161788 Good morning, please with the document for clarification. Thank you. SO",0.3138559528525831,194826,2,0.5776581764221191,"@GloCare @117627 the glo line on 12th November 2015 @ glo office in Adeniran Ogunsanya surulere, I lost the Sim card and also the pack","@171018 @117627 Please visit the Gloworld shop with frequently dialed number list, valid ID and a sworn affidavit for SIM replacement assistance.  TT",428017,0.5776581764221191,"@GloCare @117627 the glo line on 12th November 2015 @ glo office in Adeniran Ogunsanya surulere, I lost the Sim card and also the pack","@171018 @117627 Please visit the Gloworld shop with frequently dialed number list, valid ID and a sworn affidavit for SIM replacement assistance.  TT",428017,0.6270236968994141,"@GloCare do you have a Glo office in Ile-Ife Osun state? If yes, how can I locate the place? I need a Glo LTE 4G sim. Thanks","@282709 We have an outlet at  71, Along Ibadan- Ife Rd. Opposite POPLAT Filling Station, Mayfair Round About, Ile-Ife, Osun State. CA",2742343,0.6312017440795898,@glocare i was @ glo office kaduna to activate my new glo sim but its telling me 'sim card registration failed'. What do i do next?,@176477 We apologize for any inconvenience you may have experienced. Kindly provide your number. Thank you. UO.,254439
1123739,"@GloCare I rchrgd N500 wt *323*PIN# bt none of my accts ws credited, made 2 kols to 121 yet not credited abt 7hrs now. 08050597950.",recharge_or_airtime_issue,@GloCare hi. I loaded 2 N500 pins normally. I then loaded another N500 pin with the code *323*pin# without success but I wasn't credited.,"@171566 Good morning, may we have your number and card serial number via DM for clarification. Thank you. SO",0.2750744296300184,233413,2,0.7048190832138062,@GloCare my line has not been credited&amp; my acct has bn debited 4an e-top up. 09055101935,"@369212 Good afternoon, please confirm the amount recharged, date and platform used. Thank you. SO",1054697,0.7048190832138062,@GloCare my line has not been credited&amp; my acct has bn debited 4an e-top up. 09055101935,"@369212 Good afternoon, please confirm the amount recharged, date and platform used. Thank you. SO",1054697,0.7740650773048401,@GloCare My main acct has jst been credited w/ N500. Thanks anyway.,@385001 you are welcome,1123722,0.7899882793426514,@GloCare Hello. My accts have nt been credited up till now. Kindly advise further.,"@385001 Hello Luck, kindly provide the recharge card serial number anf state the time of the transaction for assistance.  TT",1123736
