candidate_id,customer_tweet_id,customer_text,brand_response,customer_created_at,brand_created_at,response_count,has_multiple_responses,text_frequency,has_duplicate_text,text_length,word_count,length_bucket,cluster_id,sampling_priority,pilot_intent
185,883418,@GloCare Thank you kindly.,@329777 You are welcome. Stay Unlimited!  TT,Thu Oct 19 15:25:35 +0000 2017,Thu Oct 19 15:47:42 +0000 2017,1,False,1,False,26,4,short,7,2,
186,736351,@GloCare 09055377792,"@236388 Demola, investigation showed the VAS on the line was activated by subscriber. No refund will be given. Stay Unlimited.  TT",Mon Nov 20 08:31:57 +0000 2017,Mon Nov 20 08:37:18 +0000 2017,1,False,2,True,20,2,short,1,4,
187,2669568,"@GloCare @117627 156 ilawe road opp olaoluwa Muslim grammar school Ado Ekiti, internet network has not been stable, but was a little bit better this morning!",@256532 @117627 Kindly confirm the current status. Thank you. CA,Mon Nov 20 19:04:35 +0000 2017,Mon Nov 20 19:31:05 +0000 2017,1,False,1,False,157,26,long,10,0,
188,2722123,@GloCare 07053807239,"@127130 Because your last plan expired 13/11/2017 04:03:21 am and your renewed 20th,more than 7 days after,hence the 1.6 GB. Renew before it ends and get the 4 GB. ^GM",Tue Nov 21 19:30:53 +0000 2017,Tue Nov 21 22:03:19 +0000 2017,1,False,1,False,20,2,short,3,2,
189,859279,"@GloCare That was fast.

Thanks. ✌🏾

Gotta use the best of this 4G device ☺️",@324025 You are welcome. Stay Unlimited!  TT,Fri Oct 20 16:39:16 +0000 2017,Fri Oct 20 16:45:18 +0000 2017,1,False,1,False,76,15,medium_short,1,0,
190,107437,@GloCare 08117888988,@139864 You can not extend more than 12 times. Thank you. AP,Thu Nov 23 17:52:05 +0000 2017,Thu Nov 23 18:59:22 +0000 2017,1,False,1,False,20,2,short,3,2,
191,138742,"@GloCare I just bought your 4g LTE sim and have recharged 1000 on it to do 4g since 2days now it doesn't activate,now am browsing with my card please do something please😭😭😭","@147265 Afternoon, kindly provide your number for a quick check. AP",Thu Nov 23 11:23:56 +0000 2017,Thu Nov 23 15:30:16 +0000 2017,1,False,1,False,172,32,long,4,0,
192,529862,@GloCare I need my remaining data. I subscribed for 4gb you only gave me 2gb. 09050963923. You did the same thing last week,"@242706 Good day, your last week's plan was #500 from which got 1.6GB, you got 4gb today PROMOTION_BONUS_GIVEN @ 02/12/2017 08:02:41. If you subscribe before plan expires or within 7 days after expiration, you get 100% data bonus otherwise you get the revised [half]data. GA.",Sat Dec 02 07:46:04 +0000 2017,Sat Dec 02 09:18:05 +0000 2017,1,False,1,False,123,23,medium_long,6,0,
193,2556945,@GloCare  please check your DM please,@142132 You are on glo bumpa plan. Thank you. AP,Thu Nov 16 15:04:38 +0000 2017,Thu Nov 16 15:34:17 +0000 2017,1,False,1,False,37,6,short,0,2,
194,1563216,@117627 @GloCare 08053659605,@482758 @117627 Please send  STOP to 55326 and 2442  for full VAS DND.  TT,Sat Nov 04 09:27:57 +0000 2017,Sat Nov 04 10:02:33 +0000 2017,1,False,1,False,28,3,short,2,2,
195,209580,@GloCare good afternoon.... how can I do glo CUG and how much?,"@165609 For CUG lines, the price differ, please visit the nearest gloworld for assistance. UO",Wed Oct 04 13:50:18 +0000 2017,Wed Oct 04 15:42:18 +0000 2017,1,False,1,False,62,12,medium_short,11,0,
196,2146013,"@GloCare your network has been fluctuating since monday at Okota, Isolo LGA, Lagos. 
 Probably a POP site is down. Kindly investigate..","@373015 Good morning Mr Dara.We sincerely apologize for the inconveniences. The issue is being resolved. Please, bear with us. FA",Thu Oct 19 07:37:15 +0000 2017,Thu Oct 19 08:42:41 +0000 2017,1,False,1,False,135,21,medium_long,5,0,
197,658645,"@117627 @GloCare @139868 Apology as always is accepted. I won't send anything again. I have only one duty now, to tell everyone what you people did to me and are doing to others. #210 from one subscriber is not here. What sms cost #50 as I was told? I was illegally subscribed to what I know nothing of",@276812 We apologize we do not have the details on this tweet thread. Please retweet. UO,Thu Nov 23 15:16:46 +0000 2017,Thu Nov 23 17:29:46 +0000 2017,2,True,2,True,302,58,long,2,6,
198,2651138,@GloCare 08055999263,@747766 You received 15% (e-top up) of your recharge. The bonus can be used to call and send SMS to all Glo lines in Nigeria . CA,Sat Nov 18 15:50:21 +0000 2017,Sat Nov 18 16:36:13 +0000 2017,1,False,1,False,20,2,short,3,2,
199,1609973,"@GloCare my no is 08059189956,searching for Network,anne street,Morcas,nuraini yusuf area,kollington area,Alagbado,started yestanyt ,BB10","@494251 We apologize Oluyinka, , the issue has been resolved. Please restart your device and kindly revert if issue persist. UO",Sun Nov 05 09:16:01 +0000 2017,Sun Nov 05 10:27:44 +0000 2017,2,True,2,True,137,13,long,1,5,
200,2422057,"@GloCare  who sabi Glo engineers? #no network #dengi #kanam #network provider...#4daysnow. This is not right. #mybossonmyneck #DeadlineDay #noworkdone.
@117627.com @24819 @94484","@355727 @117627 Sincere apologies, kindly provide your number, device type, exact location with landmark, error message, signal you can see and alternate number. GA",Tue Nov 14 17:39:38 +0000 2017,Tue Nov 14 17:44:53 +0000 2017,1,False,1,False,177,21,long,5,0,
201,2724770,"@GloCare Pls kindly resend the settings sent, i lost the first one. Thank you.",@764211 Settings has been resent. Kindly save as received. CA,Mon Nov 20 12:53:24 +0000 2017,Mon Nov 20 13:17:25 +0000 2017,1,False,1,False,78,14,medium_short,9,0,
202,549941,@117627 @GloCare Thank u so much!,@248076 @117627 You are welcome. AP,Sat Dec 02 18:13:12 +0000 2017,Sat Dec 02 18:14:07 +0000 2017,1,False,1,False,33,6,short,7,2,
203,493127,"@GloCare ur ad said ""New and existing customers"". Honesty is required in little things like ad and public announcements. #NotSatisfied","@232565 First subscription for new sub will get the 150% bonus. Subsequently, auto renew/re-subscribe within 7 days after expiration, you will get the 150% data bonus otherwise you will get the revised data. SO",Fri Dec 01 09:29:24 +0000 2017,Fri Dec 01 16:35:51 +0000 2017,2,True,2,True,134,20,medium_long,1,5,
204,416929,"@GloCare this is the line, 08158683226, been subscribing for years, 10s of thousand worth of data and this is my reward? I am beyond words!","@214472 Hello Akpan, we apologize. The complaint has been escalated and deactivated  Please send STOP to 2442. Thank you for your patience. UO",Mon Oct 09 21:26:14 +0000 2017,Tue Oct 10 10:50:51 +0000 2017,2,True,2,True,139,25,long,6,5,
205,471927,"@GloCare No, I didn't send any message to 2442. But I have been doing USSD mobile banking successfully until about one week ago when it started giving me ""connection problem or invalid MMI code"" error, and with each attempt N5 service charge is deducted. My phone number is 08057017631.","@227390 We apologize,we are unable to check your line now. Our engineers are carrying out system upgrade. Kindly check back much later. Thank you.AP",Fri Dec 01 09:06:57 +0000 2017,Fri Dec 01 16:42:29 +0000 2017,2,True,2,True,286,49,long,1,6,
206,2828172,@GloCare Thank you for your help,@787680 You are welcome. Stay Unlimited!  TT,Wed Nov 29 08:47:28 +0000 2017,Wed Nov 29 09:08:56 +0000 2017,1,False,1,False,32,6,short,7,2,
207,2172639,@GloCare pls which sms cost #50 as I was told I was charged? It will be good to know the type of sms I didn't send that costs that much. Thanks,"@276812 Afternoon, kindly provide your number for a quick check. AP",Thu Nov 09 11:18:58 +0000 2017,Thu Nov 09 14:37:52 +0000 2017,1,False,1,False,143,31,long,9,0,
208,2534353,@GloCare 08055149642,@721121 We will send your details to the designated unit to look into it. FA,Thu Nov 16 07:36:20 +0000 2017,Thu Nov 16 08:13:26 +0000 2017,1,False,1,False,20,2,short,3,2,
209,2222639,"Hi @GloCare I just lost my Glo sim with so many contacts. Please, how do I get my line retrieved?","@649105 , an affidavit attesting to the ownership and loss of the SIM must be provided. CA",Fri Nov 10 11:38:13 +0000 2017,Fri Nov 10 12:03:28 +0000 2017,3,True,3,True,97,20,medium_short,4,5,
210,2938585,@GloCare 08118553957,"@350033 Hello Ebuka, subscribed VAS on the line now deactivated. You may send STOP to 2442 for full VAS DND.  TT",Wed Nov 29 13:11:47 +0000 2017,Wed Nov 29 13:35:58 +0000 2017,1,False,1,False,20,2,short,1,2,
211,2531701,@GloCare don't you get it I didn't borrow any money,"@716195 Hello Ola, auto borrow service is active on the line. Thank you. SO",Mon Oct 30 09:43:35 +0000 2017,Mon Oct 30 10:42:55 +0000 2017,1,False,1,False,51,10,short,0,0,
212,2663387,@GloCare 07035549219,@653894 May we know when you recharged last and the amount. Thank you. SO,Tue Oct 31 10:19:17 +0000 2017,Tue Oct 31 10:58:29 +0000 2017,1,False,1,False,20,2,short,3,2,
213,2159622,"@GloCare Thank you. Please, also help checkout the 2000naira voice bonus and 210mb bonus that I have not been able to use 08152718593. Thank you.","@634313 We apologize for the inconvenience, our engineers are working on the issue. Thank you. UO.",Thu Nov 09 09:38:43 +0000 2017,Thu Nov 09 13:34:02 +0000 2017,2,True,2,True,145,25,long,7,5,
214,528096,@GloCare 08058109689,"@242257 Sincere apologies, you have active value added service which attracts daily weekly and monthly charges on your line. GA",Sat Dec 02 08:42:46 +0000 2017,Sat Dec 02 09:53:29 +0000 2017,1,False,1,False,20,2,short,3,2,
215,443603,"@GloCare Why is it a challenge to stop unwarranted sms been sent to customer's phones and not only that, they are been charged for it as well! Almost a month of complaint no respite! @117626","@220092 Morning, kindly provide your mobile number for checks and assistance to deactivate the VAS.  TT",Wed Nov 22 07:57:50 +0000 2017,Wed Nov 22 08:46:05 +0000 2017,1,False,1,False,190,35,long,1,1,
216,645789,"@117627 @GloCare You have really tried in this improvement in data offers. You still need to improve in your network. Please, kindly bring the 2gb - 500 to monthly subscription.",@309896 Good morning Rimus. Noted. We will inform the management. Thank you for choosing Glo Mobile. Have a nice day. FA,Sat Nov 25 07:17:44 +0000 2017,Sat Nov 25 08:44:51 +0000 2017,1,False,1,False,177,30,long,2,0,
217,209825,"@GloCare Good evening.  I have called your customer care line for over 30 mins no response. I have N200 in my main account balance but I just checked balance now and noticed that about N127 has been deducted.  Why? Please, check for me. 07058616007","@165647 Apologies Oluwole, you have active value added service which attracts daily weekly and monthly charge on your line. GA",Sat Nov 18 22:21:38 +0000 2017,Sun Nov 19 01:04:25 +0000 2017,1,False,1,False,248,44,long,11,1,
218,517522,@GloCare Good day. Please I lost my Glo SIM card.and I want a welcome back. My question here is that must can I just buy a welcome back SIM and call the customer care for a swap? Or what should I do?,"@239335 Morning Thalma, kindly visit the Gloworld shop with the SIM pack, Valid ID and N100 for SIM replacement. Stay Unlimited!  TT",Sat Dec 02 00:44:43 +0000 2017,Sat Dec 02 00:54:00 +0000 2017,1,False,1,False,199,42,long,4,1,
219,2406210,@GloCare @117627 Certainly 07057325074,"@692025 @117627 we apologize, may we know when you experienced the deduction(s) on your line? OO",Mon Nov 27 12:27:46 +0000 2017,Mon Nov 27 13:09:48 +0000 2017,1,False,1,False,38,4,short,10,2,
220,2092973,@117627 @GloCare Please I want to know why my data zaps out so quick right now.,"@618456 @117627 Hello, may we have your number for checks. DA",Tue Nov 07 22:33:13 +0000 2017,Wed Nov 08 00:01:47 +0000 2017,1,False,1,False,79,16,medium_short,2,0,
221,2886805,"@GloCare 0905 261 4131, I just moved to the area and I was told it has been like that for a while, tecno cx air","@800586 Please bear with us, Kabiru. The network issue in the referenced area is still receiving attention with our network team and would be addressed. ^GM",Tue Nov 28 17:10:04 +0000 2017,Tue Nov 28 17:25:49 +0000 2017,1,False,1,False,111,25,medium_long,1,0,
222,2222613,"@GloCare @117627 What do you mean, kindly be patient. This is becoming too much. Last week it was for 2 whole days, now today, Monday of all days!!!","@649100 @117627 Hello Nosike, we sincerely apologize for the inconvenience. DA",Mon Nov 13 13:10:27 +0000 2017,Mon Nov 13 14:25:23 +0000 2017,2,True,2,True,148,28,long,10,5,
223,2297125,"@GloCare Gud afternoon. Pls, how do I stop a data subscription that I'm currently on? I need to change to a bigger one.",@666883 To deactivate active plan email __email__ for assistance.  TT,Thu Oct 19 19:20:43 +0000 2017,Thu Oct 19 19:32:51 +0000 2017,2,True,2,True,119,23,medium_long,6,5,
224,1555393,@GloCare 0805 498 3236 here's my number,@481004 Kindly try again and revert with the error message if issue persist. DA,Sat Nov 04 10:36:16 +0000 2017,Sat Nov 04 11:47:08 +0000 2017,2,True,2,True,39,7,short,8,7,
225,381917,@GloCare 08113346817,"@206563 Hello Ahmad, 
Kindly provide your exact location, device type and error response so we can progress. Thank you. UO.",Sun Oct 08 19:36:04 +0000 2017,Mon Oct 09 09:48:31 +0000 2017,1,False,1,False,20,2,short,3,2,
226,428041,@GloCare Why can't I call glo lines with my bonus?,"@216793 Good Morning. Kindly provide your number,  the Glo lines you are unable to call, and the error message you get for checks. Thank you. LP",Mon Oct 09 23:28:19 +0000 2017,Tue Oct 10 02:21:59 +0000 2017,2,True,2,True,50,10,short,0,5,
227,2785211,@GloCare 08158259785,@777657 Complaint has been forwarded for resolution. ET.,Tue Nov 21 18:25:20 +0000 2017,Tue Nov 21 19:00:16 +0000 2017,1,False,1,False,20,2,short,3,2,
228,46771,@GloCare what of caller tunes I didn't suscribe for any thing on this line only data!pls deactivate everything TT pls! Thanks again,@126397 The Caller Tune service has been deactivated.  Stay Unlimited!  TT,Sat Nov 04 12:42:24 +0000 2017,Sat Nov 04 13:05:08 +0000 2017,1,False,1,False,131,22,medium_long,9,0,
229,493124,@GloCare you can determine the efficiency of a network by its customer service...*Smh...*phew*,@232564 We apologize. May we know what the exact issue is? AP,Fri Dec 01 09:35:29 +0000 2017,Fri Dec 01 16:59:57 +0000 2017,2,True,2,True,94,13,medium_short,5,5,
230,995146,@GloCare please I will like to gift a data to my sis..please hope all my data won't be transferred,@247013 Good evening Igbomina. Data gifting is subscribing a whole plan for someone. You can only share the data plan on your line. Click on,Sun Oct 22 15:20:11 +0000 2017,Sun Oct 22 15:58:34 +0000 2017,2,True,2,True,98,19,medium_short,6,5,
231,1555397,@GloCare I have not been able to use the bonus credit given to me since my line was credited,@481004 Please provide your mobile number for checks and assistance.  TT,Sat Nov 04 10:05:42 +0000 2017,Sat Nov 04 10:20:01 +0000 2017,1,False,1,False,92,19,medium_short,0,0,
232,1894590,"@GloCare for the past six weeks,no GLO signal in BORRONG in MBULA kingdom and entire DEMSA L.G.A,fix the problem and cheer your numerous subscribers pls.","@564747 Hello Afraimu, we empathize. May we have you number, exact state, and alternate contact for assistance. SO",Fri Nov 17 02:12:49 +0000 2017,Fri Nov 17 06:27:53 +0000 2017,1,False,1,False,153,25,long,1,0,
233,1123746,@GloCare @117627 I haven't even gotten any reply from your end via DM,"@206799 @117627 Morning  Ademola, we apologize for the experience. Network engineers are working to resolve the issue. Kindly be patient. TT",Wed Oct 25 19:25:05 +0000 2017,Thu Oct 26 07:51:50 +0000 2017,1,False,1,False,69,13,medium_short,10,0,
234,1110897,"@GloCare  abeg oo what have I done ?
I was denied of my 100% auto renewal on my plan as if dats nt enough I was also denied of 200% BONUS","@349729 Morning, kindly provide your number for a quick check. AP",Fri Oct 13 21:04:27 +0000 2017,Sat Oct 14 04:37:19 +0000 2017,1,False,1,False,137,31,long,0,0,
235,1422185,@GloCare Pls find a lasting solution to you network fluctuation around UNTH Enugu-Four corner-Agbani axis. It's becoming frustrating.,"@450524 Morning Okorouka, kindly select 3G only network; not Auto, on your device setting for better connection. TT",Thu Nov 02 07:30:18 +0000 2017,Thu Nov 02 08:08:58 +0000 2017,1,False,1,False,133,18,medium_long,9,0,
236,796369,@GloCare Thank u how do the glo jumbo goes???,@309895 Please dial *224# to migrate to Glo Jumbo package. View details at the link: https://t.co/760y8fDOaK  TT,Sat Nov 25 13:26:34 +0000 2017,Sat Nov 25 14:33:54 +0000 2017,1,False,1,False,45,9,short,7,0,
237,2393354,@GloCare @117627 I live here in Ikorodu. Gbodu/Gberigbe road axis. Ur network has been shitty for weeks now. Whch wasn't like this b4. It's affectn my biz,@654887 @117627 Our unreserved apology for the inconvenience. We assure you the issue affecting your location is being worked on. We implore you to please bear with us. Thank you. GA,Tue Nov 14 11:57:08 +0000 2017,Tue Nov 14 16:27:52 +0000 2017,1,False,1,False,154,27,long,5,0,
238,674696,"It’s such a shame how terrible your network is. Glo is even messed up in Lagos, ya’ll should just pack up then. Maybe turn it into a record label, since you only know how to sign artiste. @Glocare","@280910 Sincere apologies, may we know  the network inconvenience you are experiencing on your line and the location with landmark? GA",Thu Nov 23 07:49:14 +0000 2017,Thu Nov 23 09:54:33 +0000 2017,1,False,1,False,196,38,long,5,1,
239,2556925,"@GloCare My Number is 08058328896, kindly unsubscribe me from any tips or tunes services thereby stop deducting my airtime. also i want to know d tariff plan i'm on presently. i have bonus data yet my airtime is deducted whenever i connect to internet","@725933 Good morning, no negative deduction observed on the line. However, you can text STOP to 2442 to deactivate unsolicited services. You are on Jumbo sim package. Calls from Main a/c-38k/sec. Calls from Bonus a/c- 80k/s (strictly Glo to glo). SMS- N4. SO",Fri Nov 17 06:09:11 +0000 2017,Fri Nov 17 07:08:13 +0000 2017,1,False,1,False,251,44,long,8,1,
240,2553559,@GloCare  good evening how is u,@142132 We are fine and you ? AP,Thu Nov 16 14:47:40 +0000 2017,Thu Nov 16 15:05:51 +0000 2017,1,False,1,False,31,6,short,11,2,
241,1480661,@GloCare 08155083300,@463810 The line is on Jumbo package. Call tariff from the main account is 38k/sec.  TT,Fri Nov 03 07:34:45 +0000 2017,Fri Nov 03 07:56:57 +0000 2017,1,False,1,False,20,2,short,3,2,
242,2965616,@GloCare hello,@818178 Good evening. How may we assist you? ^GM,Wed Nov 29 19:38:56 +0000 2017,Wed Nov 29 22:16:46 +0000 2017,1,False,3,True,14,2,short,1,4,
243,209835,"@GloCare Good evening. I hope my complaints have been attended to as promised? Please, look into it and revert back. Thanks","@165647 We apologize Agbaje, we are on it. UO",Sun Nov 19 18:45:40 +0000 2017,Sun Nov 19 19:15:05 +0000 2017,1,False,1,False,123,21,medium_long,11,0,
244,2222624,"@GloCare @117627 please, how can I get a Nano sim? For my old sim or a new one? Thank you",@570958 @117627 Kindly visit any of our nearest Gloworld outlets to buy https://t.co/UZ9syKkvkG. Thank you. AP,Fri Nov 10 14:20:56 +0000 2017,Fri Nov 10 14:29:31 +0000 2017,1,False,1,False,89,20,medium_short,4,0,
245,645784,@117627 @GloCare May be I should reactivate my glo line again?,"@273319 @117627 Morning Abdulwahab, kindly provide the number for checks. Thank you.  TT",Wed Nov 22 04:15:11 +0000 2017,Wed Nov 22 06:19:56 +0000 2017,1,False,1,False,62,11,medium_short,2,0,
246,1166186,What happen to @394310 M.banking *894? Its not working again on all @GloCare sim. Customers who registered with glo line cant use it again,"@394309 @394310 Good evening, please contact your bank for clarification on the issue. Thank you. SO",Sun Oct 15 18:45:58 +0000 2017,Sun Oct 15 18:58:16 +0000 2017,1,False,1,False,138,24,long,4,0,
247,194829,"@GloCare I just shared my data with a frd,would like to remove the number .how do I do it??","@161789 Hello Tijani, to remove a line sharing your data dial *127*02*Number#.  TT",Wed Oct 11 16:53:20 +0000 2017,Wed Oct 11 17:05:46 +0000 2017,2,True,2,True,91,19,medium_short,8,5,
248,893299,@GloCare @332115 08059606771,"@332114 @332115 Hello seun, you were given just 10gb. You cannot roll-over bundle from an expired plan into a new plan. Thank you. AA",Thu Sep 07 19:50:39 +0000 2017,Fri Sep 08 00:27:15 +0000 2017,1,False,1,False,28,3,short,3,2,
249,2179023,"@117627 @GloCare I don't know the date, I wasn't sent a notification or I didn't see any if it was sent. 08112915624 is in a MiFi, I only noticed that money was deducted hampering my internet subscription.","@165597 @117627 Afternoon,the issue has been escalated to the unit in charge and It will be resolved soon. AP",Thu Nov 09 11:58:15 +0000 2017,Thu Nov 09 14:53:24 +0000 2017,1,False,1,False,205,37,long,2,1,
250,1122588,"@GloCare we've not had network, in keffi Nasarawa State for about 3days now. Right now we cannot even make calls. What is going on?",@384758 kindly restart your device and retry ~ OO,Mon Oct 23 20:33:22 +0000 2017,Tue Oct 24 06:54:59 +0000 2017,1,False,1,False,131,24,medium_long,5,0,
